,x,Admin,A_shk_c,A_shk,A_pool_shk,A_pool_exp,A_exp_add,A_exp_rem,A_exp,Ecap,Access
43,43,0.1375,0.0,0.0,0.04,0.0975,0.0,0.0,0.0,1.042047757055226,0.9783943935313106
44,44,0.14,0.0025,0.0025,0.0425,0.0975,0.0,0.0,0.0,0.885779212111006,0.8321199075375544
45,45,0.145,0.0,0.0,0.0425,0.1025,0.005,0.0,2.0,1.0146808926583244,0.9594555859625286
46,46,0.15,0.0025,0.0025,0.045,0.105,0.0025,0.0,1.0,0.9595310075929845,0.9082908431897758
47,47,0.1475,0.0,0.0,0.045,0.1025,0.0,0.0025,-0.0025,1.0347530689442488,0.978074521870576
48,48,0.15,0.0,0.0,0.045,0.105,0.0025,0.0,1.0,1.0383453932638447,0.9837948456387373
49,49,0.1525,0.0,0.0,0.045,0.1075,0.0025,0.0,1.0,1.0431268897772696,0.9915795637886637
50,50,0.1575,0.0,0.0,0.045,0.1125,0.005,0.0,2.0,1.0424189123636518,0.9919813418673584
51,51,0.1575,0.0,0.0,0.045,0.1125,0.0025,0.0025,0.9975,1.044619673149338,0.9959060927273842
52,52,0.16,0.0025,0.0025,0.0475,0.1125,0.0,0.0,0.0,0.9596273054944825,0.9145299944225396
53,53,0.165,0.0025,0.0025,0.05,0.115,0.0025,0.0,1.0,0.9879718028420429,0.9460504088622779
54,54,0.1675,0.0025,0.0025,0.0525,0.115,0.0,0.0,0.0,0.9047112445545664,0.8651848127655524
55,55,0.17,0.0025,0.0025,0.055,0.115,0.0,0.0,0.0,0.9387847244442236,0.8990851174123471
56,56,0.1725,0.0025,0.0025,0.0575,0.115,0.0,0.0,0.0,0.8628586531536522,0.8283531390965047
57,57,0.17,0.0,0.0,0.055,0.115,0.0025,0.005,0.995,1.0060730907553053,0.9653209414772639
58,58,0.1675,0.0,0.0,0.055,0.1125,0.0,0.0025,-0.0025,1.0063172011993793,0.962351650366746
59,59,0.17,0.0,0.0,0.055,0.115,0.0025,0.0,1.0,1.034028413493223,0.9884626917485311
60,60,0.1725,0.0,0.0,0.0525,0.12,0.005,0.0025,1.9975,1.0068313474689237,0.96297537125869
61,61,0.1725,0.0025,0.0025,0.055,0.1175,0.0,0.0025,-0.0025,0.9963382950140682,0.9538266806102089
62,62,0.175,0.0025,0.0025,0.0575,0.1175,0.0,0.0,0.0,0.969017906324764,0.928164361558011
63,63,0.18,0.0025,0.0025,0.06,0.12,0.0025,0.0,1.0,0.9213515998431271,0.8850946984623396
64,64,0.1875,0.0025,0.0025,0.0625,0.125,0.005,0.0,2.0,0.9155563932921951,0.8842411189145065
65,65,0.19,0.0025,0.0025,0.065,0.125,0.0,0.0,0.0,0.9785743776307292,0.9447102181363402
66,66,0.19,0.0,0.0,0.065,0.125,0.0,0.0,0.0,1.024183602561993,0.9887411081931234
67,67,0.195,0.0025,0.0025,0.0675,0.1275,0.0025,0.0,1.0,0.8609257067718004,0.8367508827169055
68,68,0.205,0.0025,0.0025,0.07,0.135,0.0075,0.0,3.0,0.9957158397659371,0.978191674039353
69,69,0.21,0.0025,0.0025,0.0725,0.1375,0.0025,0.0,1.0,0.9162439858700054,0.9054339683235811
70,70,0.21,0.0025,0.0025,0.075,0.135,0.0,0.0025,-0.0025,0.9915595825722059,0.9789170076348448
71,71,0.2175,0.0025,0.0025,0.0775,0.14,0.005,0.0,2.0,0.9926651625679558,0.9873189697493046
72,72,0.22,0.0,0.0025,0.0775,0.1425,0.0025,0.0025,0.9975,0.9577818343858273,0.9549981496187558
73,73,0.2225,0.0025,0.0025,0.08,0.1425,0.0,0.0,0.0,0.9782642255186603,0.977858552286258
74,74,0.225,0.0025,0.0025,0.0825,0.1425,0.0,0.0,0.0,0.9795756152452068,0.9816224366237979
75,75,0.2275,0.0025,0.0025,0.085,0.1425,0.0,0.0,0.0,0.8081069814348639,0.8102392240932915
76,76,0.235,0.0025,0.0025,0.0875,0.1475,0.005,0.0,2.0,0.9307656839510089,0.9421517205187188
77,77,0.2375,0.0025,0.0025,0.09,0.1475,0.0,0.0,0.0,0.9781382237941427,0.9896717780146763
78,78,0.2425,0.0025,0.0025,0.0925,0.15,0.0025,0.0,1.0,0.8141979401188039,0.8288112256333175
79,79,0.245,0.0025,0.0025,0.095,0.15,0.0,0.0,0.0,0.942133254480728,0.962449304341949
80,80,0.25,0.0025,0.0025,0.0975,0.1525,0.0025,0.0,1.0,0.9671744549872782,0.9940997881081323
81,81,0.2475,0.0025,0.0025,0.1,0.1475,0.0,0.005,-0.005,0.9631618853737897,0.9874381927622237
82,82,0.25,0.0025,0.0025,0.1025,0.1475,0.0,0.0,0.0,0.8328575400329962,0.856903057551283
83,83,0.255,0.0025,0.0025,0.105,0.15,0.0025,0.0,1.0,0.9381489946341827,0.9721858790612218
84,84,0.26,0.0025,0.0025,0.1075,0.1525,0.0025,0.0,1.0,0.8477849463133577,0.8840159689782954
85,85,0.265,0.0025,0.0025,0.11,0.155,0.0025,0.0,1.0,0.8450677130756926,0.8848975496136002
86,86,0.27,0.0,0.0025,0.11,0.16,0.005,0.0025,1.9975,0.9399988142580128,0.9904989885795605
87,87,0.275,0.0025,0.0025,0.1125,0.1625,0.0025,0.0,1.0,0.7410916843003359,0.7842328639687915
88,88,0.28,0.0025,0.0025,0.115,0.165,0.0025,0.0,1.0,0.8621773760126403,0.9181716903594237
89,89,0.2775,0.0025,0.0025,0.1175,0.16,0.0,0.005,-0.005,0.9051211738670872,0.961345033821314
90,90,0.285,0.0025,0.0025,0.12,0.165,0.005,0.0,2.0,0.8918821521327956,0.9568837043315892
91,91,0.2875,0.0025,0.0025,0.1225,0.165,0.0,0.0,0.0,0.8863529654421616,0.9535090483194655
92,92,0.29,0.0025,0.0025,0.125,0.165,0.0,0.0,0.0,0.9044510551603249,0.9766261037316982
93,93,0.29,0.0025,0.0025,0.1275,0.1625,0.0,0.0025,-0.0025,0.9220110640126848,0.9955873984630472
94,94,0.295,0.0025,0.0025,0.13,0.165,0.0025,0.0,1.0,0.8778986992441926,0.9551143867832377
95,95,0.2975,0.0025,0.0025,0.1325,0.165,0.0,0.0,0.0,0.9021630401742846,0.9831486981532102
96,96,0.3,0.0025,0.0025,0.135,0.165,0.0,0.0,0.0,0.9055962682126042,0.9906369414948489
97,97,0.3025,0.0025,0.0025,0.1375,0.165,0.0,0.0,0.0,0.7178813531122321,0.7882867629322885
98,98,0.305,0.0025,0.0025,0.14,0.165,0.0,0.0,0.0,0.8829545835880027,0.973257109504869
99,99,0.3075,0.0025,0.0025,0.14,0.1675,0.0025,0.0025,0.9975,0.879894837489172,0.9725645129221004
100,100,0.3125,0.0025,0.0025,0.1425,0.17,0.0025,0.0,1.0,0.8705645573555888,0.9696864921741569
101,101,0.315,0.0025,0.0025,0.145,0.17,0.0,0.0,0.0,0.8767187639217472,0.980327620964641
102,102,0.32,0.0025,0.0025,0.1475,0.1725,0.0025,0.0,1.0,0.8831228917720992,0.9952034836265427
103,103,0.325,0.0025,0.0025,0.15,0.175,0.0025,0.0,1.0,0.7565095905696121,0.8592314795259951
104,104,0.3275,0.0025,0.0025,0.1525,0.175,0.0025,0.0025,0.9975,0.8288446310285338,0.9461462397186221
105,105,0.33,0.0025,0.0025,0.155,0.175,0.0025,0.0025,0.9975,0.8116333694565104,0.9281271961008741
106,106,0.3325,0.0025,0.0025,0.1575,0.175,0.0,0.0,0.0,0.8434198328031409,0.9683109379364565
107,107,0.335,0.0025,0.0025,0.16,0.175,0.0,0.0,0.0,0.8597099572540859,0.9909527243041532
108,108,0.335,0.0,0.0025,0.16,0.175,0.0,0.0025,-0.0025,0.8621277020198373,0.9937395604249604
109,109,0.34,0.0025,0.0025,0.1625,0.1775,0.0025,0.0,1.0,0.7860983221003913,0.9133926823434249
110,110,0.345,0.0025,0.0025,0.165,0.18,0.0025,0.0,1.0,0.7604099937834644,0.8907069934378545
111,111,0.3475,0.0025,0.0025,0.1675,0.18,0.0,0.0,0.0,0.8035521342881755,0.9450710136592089
112,112,0.35,0.0025,0.0025,0.17,0.18,0.0,0.0,0.0,0.8315965227185853,0.9809387306034042
113,113,0.355,0.0025,0.0025,0.1725,0.1825,0.005,0.0025,1.9975,0.7503162452513571,0.8933588741274509
114,114,0.3575,0.0025,0.0025,0.175,0.1825,0.0,0.0,0.0,0.7627081307204077,0.9108243541604186
115,115,0.36,0.0025,0.0025,0.1775,0.1825,0.0,0.0,0.0,0.8038843422212046,0.9639758977225656
116,116,0.3675,0.0025,0.0025,0.18,0.1875,0.005,0.0,2.0,0.8020653552957308,0.9716468721183238
117,117,0.37,0.0,0.0025,0.18,0.19,0.0025,0.0025,0.9975,0.7632905775246611,0.928560442331799
118,118,0.3725,0.0025,0.0025,0.1825,0.19,0.0,0.0,0.0,0.8018594142340195,0.9795968560706705
119,119,0.375,0.0025,0.0025,0.185,0.19,0.0,0.0,0.0,0.6603270487289583,0.8101108798811397
120,120,0.3775,0.0025,0.0025,0.1875,0.19,0.0,0.0,0.0,0.8008283011034903,0.9866620640487326
121,121,0.3825,0.0025,0.0025,0.19,0.1925,0.0025,0.0,1.0,0.7694356688455304,0.9561171202133498
122,122,0.375,0.0,0.0025,0.185,0.19,0.0,0.01,-0.01,0.7787077931077693,0.9553442595742789
123,123,0.38,0.0025,0.0025,0.1875,0.1925,0.0025,0.0,1.0,0.8056355890684219,0.9968246631450354
124,124,0.385,0.0025,0.0025,0.19,0.195,0.0025,0.0,1.0,0.6336916254849669,0.7908297364270315
125,125,0.3875,0.0025,0.0025,0.1925,0.195,0.0,0.0,0.0,0.7129993365445878,0.8925883951401363
126,126,0.39,0.0,0.0025,0.1925,0.1975,0.0025,0.0025,0.9975,0.7073032706184001,0.8892984918574398
127,127,0.39,0.0025,0.0025,0.195,0.195,0.0,0.0025,-0.0025,0.7812494807115468,0.9822716984664155
128,128,0.3925,0.0025,0.0025,0.1975,0.195,0.0025,0.0025,0.9975,0.7883777718860451,0.9955516821204825
129,129,0.4,0.0025,0.0025,0.2,0.2,0.005,0.0,2.0,0.7303522141745945,0.9344836646933292
130,130,0.4025,0.0025,0.0025,0.2025,0.2,0.0,0.0,0.0,0.7258725653160161,0.9328655015946272
131,131,0.41,0.0025,0.0025,0.205,0.205,0.005,0.0,2.0,0.7380892434881376,0.960153292023106
132,132,0.4125,0.0025,0.0025,0.2075,0.205,0.0,0.0,0.0,0.7411457654315715,0.968468420723941
133,133,0.4125,0.0025,0.0025,0.21,0.2025,0.0,0.0025,-0.0025,0.7637986725824704,0.9968396281896578
134,134,0.415,0.0025,0.0025,0.2125,0.2025,0.0,0.0,0.0,0.648199633415743,0.8487396589603204
135,135,0.415,0.0,0.0025,0.2125,0.2025,0.005,0.0075,1.9925,0.7412973902283326,0.9706400030729943
136,136,0.42,0.0025,0.0025,0.215,0.205,0.0025,0.0,1.0,0.7537982799244445,0.9959904978595302
137,137,0.42,0.0025,0.0025,0.2175,0.2025,0.0,0.0025,-0.0025,0.7154967136549911,0.9442059269827989
138,138,0.42,0.0025,0.0025,0.22,0.2,0.0,0.0025,-0.0025,0.6851244372756434,0.904125123219432
139,139,0.425,0.0025,0.0025,0.2225,0.2025,0.0025,0.0,1.0,0.6905801865922067,0.91968194015172
140,140,0.43,0.0025,0.0025,0.225,0.205,0.0025,0.0,1.0,0.7042156443608215,0.9465170118265499
141,141,0.43,0.0,0.0025,0.225,0.205,0.0,0.0025,-0.0025,0.7369866858944109,0.9905636736057984
142,142,0.4325,0.0025,0.0025,0.2275,0.205,0.0,0.0,0.0,0.6118589976203171,0.8262033130550737
143,143,0.435,0.0025,0.0025,0.23,0.205,0.0,0.0,0.0,0.6085847426246843,0.8256165414096011
144,144,0.4325,0.0,0.0025,0.23,0.2025,0.0,0.005,-0.005,0.7281266223118081,0.9832014075421357
145,145,0.435,0.0,0.0025,0.23,0.205,0.0025,0.0025,0.9975,0.6771829255763933,0.918678017632807
146,146,0.435,0.0,0.0025,0.23,0.205,0.0,0.0025,-0.0025,0.6755550526012175,0.916469617123418
147,147,0.44,0.0025,0.0025,0.2325,0.2075,0.0025,0.0,1.0,0.7298011173146903,0.9993840394728292
148,148,0.445,0.0025,0.0025,0.235,0.21,0.0025,0.0,1.0,0.6649300447187859,0.9192021681194715
149,149,0.4475,0.0025,0.0025,0.2375,0.21,0.0025,0.0025,0.9975,0.6906496433987097,0.9568252759101815
150,150,0.45,0.0025,0.0025,0.24,0.21,0.0025,0.0025,0.9975,0.7027702530900206,0.9782744901641427
151,151,0.45,0.0025,0.0025,0.2425,0.2075,0.0,0.0025,-0.0025,0.6958070076745058,0.9685814712453723
152,152,0.4525,0.0025,0.0025,0.245,0.2075,0.0,0.0,0.0,0.6809637078600467,0.9524743637781274
153,153,0.45,0.0,0.0025,0.2425,0.2075,0.0,0.005,-0.005,0.6930346818703478,0.9647223215435933
154,154,0.4525,0.0025,0.0025,0.245,0.2075,0.0,0.0,0.0,0.6696383771879469,0.936633450375585
155,155,0.46,0.0025,0.0025,0.2475,0.2125,0.005,0.0,2.0,0.6946753422651386,0.9858588741083308
156,156,0.46,0.0025,0.0025,0.25,0.21,0.0,0.0025,-0.0025,0.6936772911898231,0.9844424750373566
157,157,0.4625,0.0025,0.0025,0.2525,0.21,0.0,0.0,0.0,0.6454953177615329,0.9205484439291383
158,158,0.4675,0.0,0.0025,0.2525,0.215,0.005,0.0025,1.9975,0.6714353465555581,0.9670054695972145
159,159,0.47,0.0025,0.0025,0.255,0.215,0.0,0.0,0.0,0.6830029998067608,0.9885485915482116
160,160,0.47,0.0025,0.0025,0.2575,0.2125,0.0,0.0025,-0.0025,0.6592132059083619,0.954116287066184
161,161,0.475,0.0025,0.0025,0.26,0.215,0.0025,0.0,1.0,0.6599493142678396,0.9647571649884801
162,162,0.4775,0.0,0.0025,0.26,0.2175,0.0025,0.0025,0.9975,0.6239729977325311,0.916758113233467
163,163,0.4825,0.0025,0.0025,0.2625,0.22,0.0025,0.0,1.0,0.5939522031766001,0.8815259137132498
164,164,0.49,0.0025,0.0025,0.265,0.225,0.005,0.0,2.0,0.4604001337642323,0.6938911852272418
165,165,0.495,0.0025,0.0025,0.2675,0.2275,0.0025,0.0,1.0,0.6194611234950247,0.9433504410473462
166,166,0.5,0.0025,0.0025,0.27,0.23,0.0025,0.0,1.0,0.6168659278420486,0.9492874724810455
167,167,0.5025,0.0025,0.0025,0.2725,0.23,0.0,0.0,0.0,0.5878591976286487,0.909434412820754
168,168,0.5025,0.0025,0.0025,0.275,0.2275,0.0,0.0025,-0.0025,0.6127953101371917,0.9480112674973811
169,169,0.51,0.0025,0.0025,0.2775,0.2325,0.005,0.0,2.0,0.6209798075655683,0.9761548184830865
170,170,0.515,0.0025,0.0025,0.28,0.235,0.0025,0.0,1.0,0.6266539129785533,0.9957657015468483
171,171,0.515,0.0,0.0025,0.2775,0.2375,0.0025,0.005,0.995,0.5922022112075227,0.9410212528599267
172,172,0.5125,0.0,0.0025,0.275,0.2375,0.0,0.005,-0.005,0.5817575989812901,0.919435690360088
173,173,0.5175,0.0025,0.0025,0.2775,0.24,0.0025,0.0,1.0,0.6028337350735438,0.9631395986031047
174,174,0.5175,0.0,0.0025,0.2775,0.24,0.0,0.0025,-0.0025,0.6183165149628819,0.9878762341632532
175,175,0.5175,0.0025,0.0025,0.28,0.2375,0.0,0.0025,-0.0025,0.5619447389250196,0.8978117825793897
176,176,0.5175,0.0,0.0025,0.28,0.2375,0.0,0.0025,-0.0025,0.41930516362103226,0.6699183928930286
177,177,0.52,0.0025,0.0025,0.2825,0.2375,0.0,0.0,0.0,0.5505296150558356,0.8843963819075744
178,178,0.5225,0.0025,0.0025,0.285,0.2375,0.0,0.0,0.0,0.5605716637318643,0.9054915806529985
179,179,0.525,0.0,0.0025,0.285,0.24,0.0025,0.0025,0.9975,0.6075926878199677,0.9868823334957441
180,180,0.5275,0.0,0.0025,0.285,0.2425,0.0025,0.0025,0.9975,0.5808899491947547,0.94876563698381
181,181,0.5275,0.0025,0.0025,0.2875,0.24,0.0,0.0025,-0.0025,0.5574440312733724,0.9104714966183473
182,182,0.5325,0.0025,0.0025,0.29,0.2425,0.0025,0.0,1.0,0.6049256969157853,0.9991489164607471
183,183,0.5325,0.0,0.0025,0.2925,0.24,0.0,0.0025,-0.0025,0.43884650430402006,0.7248377966145323
184,184,0.535,0.0025,0.0025,0.295,0.24,0.0,0.0,0.0,0.545901743882386,0.9067630221986176
185,185,0.5375,0.0025,0.0025,0.2975,0.24,0.0,0.0,0.0,0.5155714470059821,0.8599543152995236
186,186,0.54,0.0025,0.0025,0.3,0.24,0.0,0.0,0.0,0.5370497793661025,0.9008982492234702
187,187,0.5425,0.0025,0.0025,0.3025,0.24,0.0,0.0,0.0,0.5629096090101506,0.9497035044799147
188,188,0.545,0.0,0.0025,0.3025,0.2425,0.0025,0.0025,0.9975,0.5767216472302316,0.9786275943062134
189,189,0.5475,0.0025,0.0025,0.305,0.2425,0.0,0.0,0.0,0.5313389226757027,0.906856270005861
190,190,0.55,0.0,0.0025,0.305,0.245,0.0025,0.0025,0.9975,0.5327004787183388,0.9144911201580127
191,191,0.555,0.0025,0.0025,0.3075,0.2475,0.0025,0.0,1.0,0.570715897597244,0.9897806498467581
192,192,0.5525,0.0,0.0025,0.3075,0.245,0.0,0.005,-0.005,0.5651901395071224,0.9744484860383048
193,193,0.555,0.0025,0.0025,0.31,0.245,0.0,0.0,0.0,0.45788466365297564,0.7940997996609778
194,194,0.5575,0.0025,0.0025,0.3125,0.245,0.0,0.0,0.0,0.563216286856705,0.9825694720956331
195,195,0.56,0.0025,0.0025,0.315,0.245,0.0025,0.0025,0.9975,0.45644167464985075,0.8010451221990997
196,196,0.5575,0.0,0.0025,0.315,0.2425,0.0,0.005,-0.005,0.5555885151238704,0.9692623007305691
197,197,0.565,0.0025,0.0025,0.3175,0.2475,0.005,0.0,2.0,0.5427572066764889,0.964026293525857
198,198,0.57,0.0025,0.0025,0.32,0.25,0.0025,0.0,1.0,0.5236231814355432,0.9413995516297919
199,199,0.57,0.0,0.0025,0.3175,0.2525,0.0025,0.005,0.995,0.4662460201678576,0.8382436261356135
200,200,0.5725,0.0025,0.0025,0.32,0.2525,0.0,0.0,0.0,0.5122718203280253,0.9266474644828847
201,201,0.575,0.0025,0.0025,0.3225,0.2525,0.0025,0.0025,0.9975,0.5472937016959831,0.9961140691973407
202,202,0.575,0.0,0.0025,0.3225,0.2525,0.0,0.0025,-0.0025,0.5210730615149618,0.948390610098984
203,203,0.575,0.0,0.0025,0.3225,0.2525,0.0,0.0025,-0.0025,0.5347141367221492,0.9732183522980098
204,204,0.57,0.0,0.0025,0.3225,0.2475,0.0,0.0075,-0.0075,0.5476005749156951,0.9845074740284582
205,205,0.5725,0.0025,0.0025,0.325,0.2475,0.0,0.0,0.0,0.48931339887324354,0.8851180221333519
206,206,0.5775,0.0025,0.0025,0.3275,0.25,0.0025,0.0,1.0,0.44585654245094125,0.8165336654864408
207,207,0.5775,0.0,0.0025,0.3275,0.25,0.0,0.0025,-0.0025,0.46232266658400084,0.8466894295373883
208,208,0.58,0.0025,0.0025,0.33,0.25,0.0,0.0,0.0,0.4454437151413447,0.820876988391671
209,209,0.5825,0.0025,0.0025,0.3325,0.25,0.0,0.0,0.0,0.4771967318979246,0.884922336486886
210,210,0.5825,0.0025,0.0025,0.335,0.2475,0.0,0.0025,-0.0025,0.5198642692087888,0.9640457970753544
211,211,0.585,0.0,0.0025,0.335,0.25,0.0025,0.0025,0.9975,0.5298064614799656,0.9886982136857319
212,212,0.5875,0.0025,0.0025,0.3375,0.25,0.0,0.0,0.0,0.5156944253760988,0.968488095120409
213,213,0.59,0.0,0.0025,0.3375,0.2525,0.0025,0.0025,0.9975,0.4993933257688791,0.9438797845387681
214,214,0.5925,0.0025,0.0025,0.34,0.2525,0.0,0.0,0.0,0.4716227561522645,0.8971349142631443
215,215,0.595,0.0025,0.0025,0.3425,0.2525,0.0,0.0,0.0,0.5197342760312226,0.9950630166286902
216,216,0.5975,0.0025,0.0025,0.345,0.2525,0.0,0.0,0.0,0.5081888323824615,0.9793049248578137
217,217,0.595,0.0,0.0025,0.3425,0.2525,0.0,0.005,-0.005,0.4995162100461391,0.9563542943886615
218,218,0.5975,0.0025,0.0025,0.345,0.2525,0.0,0.0,0.0,0.5139168440103018,0.9903430855558536
219,219,0.6,0.0025,0.0025,0.3475,0.2525,0.0,0.0,0.0,0.48618844746085854,0.9430585236417393
220,220,0.6025,0.0,0.0025,0.3475,0.255,0.005,0.005,1.995,0.4976891335364781,0.9717424372004816
221,221,0.6025,0.0025,0.0025,0.3475,0.255,0.0,0.0025,-0.0025,0.4698698132107697,0.9174249680958775
222,222,0.6075,0.0025,0.0025,0.3475,0.26,0.005,0.0025,1.9975,0.44127525368596027,0.8731219966650006
223,223,0.61,0.0025,0.0025,0.35,0.26,0.0,0.0,0.0,0.46389053385145346,0.9240483022756695
224,224,0.61,0.0,0.0025,0.35,0.26,0.0,0.0025,-0.0025,0.4830395074344894,0.9621921643260906
225,225,0.61,0.0,0.0025,0.35,0.26,0.0,0.0025,-0.0025,0.45953224636710177,0.9153667969271811
226,226,0.6125,0.0025,0.0025,0.3525,0.26,0.0,0.0,0.0,0.4933699584131782,0.9894284861366939
227,227,0.6125,0.0,0.0025,0.3525,0.26,0.0,0.0025,-0.0025,0.4985703840321316,0.9998576765640494
228,228,0.61,0.0,0.0025,0.3525,0.2575,0.0,0.005,-0.005,0.5019567284047611,0.9998743859834759
229,229,0.6125,0.0025,0.0025,0.355,0.2575,0.0,0.0,0.0,0.4719220904298848,0.9464158721992278
230,230,0.615,0.0025,0.0025,0.3575,0.2575,0.0,0.0,0.0,0.48305501692732855,0.9753485247649953
231,231,0.6175,0.0025,0.0025,0.36,0.2575,0.0,0.0,0.0,0.4543408044602696,0.9236676462133521
232,232,0.62,0.0,0.0025,0.36,0.26,0.0025,0.0025,0.9975,0.4628833750250116,0.9475361912350664
233,233,0.625,0.0025,0.0025,0.3625,0.2625,0.0025,0.0,1.0,0.40470584686048333,0.84004712166037
234,234,0.6275,0.0,0.0025,0.3625,0.265,0.0025,0.0025,0.9975,0.47085637034258176,0.9842441903419361
235,235,0.63,0.0025,0.0025,0.365,0.265,0.0,0.0,0.0,0.44665197660186384,0.9402740498682938
236,236,0.6325,0.0025,0.0025,0.3675,0.265,0.0,0.0,0.0,0.4574955645159463,0.9699820058078211
237,237,0.635,0.0025,0.0025,0.37,0.265,0.0,0.0,0.0,0.423431567837619,0.9042171196780892
238,238,0.64,0.0025,0.0025,0.3725,0.2675,0.0025,0.0,1.0,0.4343606548481641,0.9410871725670903
239,239,0.645,0.0025,0.0025,0.375,0.27,0.0025,0.0,1.0,0.4356936210744248,0.9579402715534951
