,x,Admin,A_shk_c,A_shk,A_pool_shk,A_pool_exp,A_exp_add,A_exp_rem,A_exp,Ecap,Access
54,54,0.195,0.0025,0.0025,0.065,0.13,0.0,0.0,0.0,0.9781930868614042,0.9570709727430482
55,55,0.2025,0.0025,0.0025,0.0675,0.135,0.005,0.0,2.0,0.973587000065357,0.9559367118962752
56,56,0.2025,0.0,0.0,0.065,0.1375,0.0025,0.0025,0.9975,1.0081679021034957,0.9908388008789947
57,57,0.2075,0.0025,0.0025,0.0675,0.14,0.0025,0.0,1.0,0.9237898679764777,0.9132731435985196
58,58,0.2125,0.0025,0.0025,0.07,0.1425,0.0025,0.0,1.0,0.9124916592657496,0.907462359769429
59,59,0.22,0.0025,0.0025,0.0725,0.1475,0.005,0.0,2.0,0.977009647005967,0.9770200772737916
60,60,0.225,0.0025,0.0025,0.075,0.15,0.0025,0.0,1.0,0.968535461635227,0.971509206897814
61,61,0.2275,0.0025,0.0025,0.0775,0.15,0.0025,0.0025,0.9975,0.9818678277102894,0.9902698508802037
62,62,0.2325,0.0025,0.0025,0.08,0.1525,0.0025,0.0,1.0,0.9207633671305736,0.9342709086011893
63,63,0.2375,0.0025,0.0025,0.0825,0.155,0.0025,0.0,1.0,0.8354076212565557,0.8528313600241593
64,64,0.2425,0.0025,0.0025,0.085,0.1575,0.0025,0.0,1.0,0.9723672282812579,0.9957520462671868
65,65,0.245,0.0025,0.0025,0.0875,0.1575,0.0025,0.0025,0.9975,0.8663516723358257,0.8903536866191056
66,66,0.25,0.0025,0.0025,0.09,0.16,0.0025,0.0,1.0,0.9467733098572757,0.9790126487703296
67,67,0.2525,0.0025,0.0025,0.0925,0.16,0.0,0.0,0.0,0.9323407675202385,0.9656137332729418
68,68,0.2625,0.0,0.0025,0.0925,0.17,0.01,0.0025,3.9975,0.9377910366980018,0.9814229850039162
69,69,0.2675,0.0025,0.0025,0.095,0.1725,0.0025,0.0,1.0,0.9440850567355881,0.9911765229730737
70,70,0.275,0.0025,0.0025,0.0975,0.1775,0.005,0.0,2.0,0.9347674528615175,0.9912255197057589
71,71,0.2775,0.0025,0.0025,0.1,0.1775,0.0,0.0,0.0,0.8129905441022656,0.8652798023956059
72,72,0.285,0.0025,0.0025,0.1025,0.1825,0.005,0.0,2.0,0.9046805681991467,0.9736588865689448
73,73,0.29,0.0025,0.0025,0.105,0.185,0.0025,0.0,1.0,0.7644494412318711,0.8280561290638635
74,74,0.3,0.0025,0.0025,0.1075,0.1925,0.0075,0.0,3.0,0.8371521796302455,0.9196650824113985
75,75,0.3,0.0,0.0025,0.11,0.19,0.0,0.0025,-0.0025,0.8705176206073755,0.9563191481506504
76,76,0.305,0.0025,0.0025,0.1125,0.1925,0.0025,0.0,1.0,0.8097536424823302,0.8954361267594662
77,77,0.31,0.0025,0.0025,0.115,0.195,0.0025,0.0,1.0,0.8124366299966446,0.9033979554447029
78,78,0.31,0.0025,0.0025,0.1175,0.1925,0.0,0.0025,-0.0025,0.819852530005929,0.9116441480199904
79,79,0.3125,0.0025,0.0025,0.12,0.1925,0.0,0.0,0.0,0.8760082436855735,0.9778566252996715
80,80,0.3175,0.0025,0.0025,0.1225,0.195,0.0025,0.0,1.0,0.8516932152569708,0.956050655500948
81,81,0.3225,0.0025,0.0025,0.125,0.1975,0.0025,0.0,1.0,0.8452040233453798,0.9562063580376753
82,82,0.3225,0.0,0.0025,0.125,0.1975,0.0,0.0025,-0.0025,0.8784312515070445,0.9937973845242697
83,83,0.325,0.0025,0.0025,0.1275,0.1975,0.0,0.0,0.0,0.8787876541244125,0.9981129461610133
84,84,0.33,0.0025,0.0025,0.13,0.2,0.0025,0.0,1.0,0.8555076302870048,0.9793776581028364
85,85,0.33,0.0025,0.0025,0.1325,0.1975,0.0,0.0025,-0.0025,0.8695323156630294,0.996531252257185
86,86,0.3325,0.0025,0.0025,0.135,0.1975,0.0,0.0,0.0,0.8626621538154683,0.9925959473278759
87,87,0.3325,0.0,0.0025,0.135,0.1975,0.0,0.0025,-0.0025,0.845055993519487,0.9723379549255173
88,88,0.335,0.0025,0.0025,0.1375,0.1975,0.0,0.0,0.0,0.8469872550761789,0.9773715593293463
89,89,0.3375,0.0025,0.0025,0.14,0.1975,0.0,0.0,0.0,0.8271293816743682,0.9572182147051166
90,90,0.34,0.0025,0.0025,0.1425,0.1975,0.0,0.0,0.0,0.7543420648960304,0.8764940754724962
91,91,0.34,0.0,0.0025,0.1425,0.1975,0.0,0.0025,-0.0025,0.8179513359357545,0.9504037138261877
92,92,0.3425,0.0,0.0025,0.145,0.1975,0.0025,0.0025,0.9975,0.7382984138529497,0.8613158193124513
93,93,0.345,0.0025,0.0025,0.1475,0.1975,0.0,0.0,0.0,0.7434969634871267,0.8708958987805897
94,94,0.3475,0.0025,0.0025,0.15,0.1975,0.0,0.0,0.0,0.7571055241204364,0.8894409183853251
95,95,0.3475,0.0025,0.0025,0.1525,0.195,0.0,0.0025,-0.0025,0.8160158645235268,0.9586482687495812
96,96,0.35,0.0025,0.0025,0.155,0.195,0.0,0.0,0.0,0.7294745854283003,0.8604772317928899
97,97,0.3575,0.0025,0.0025,0.1575,0.2,0.005,0.0,2.0,0.6895768084195997,0.8234910916441068
98,98,0.36,0.0025,0.0025,0.16,0.2,0.0,0.0,0.0,0.8307917647664911,0.996241866147605
99,99,0.3625,0.0025,0.0025,0.1625,0.2,0.0,0.0,0.0,0.8295836257558542,0.9989326690394127
100,100,0.3675,0.0025,0.0025,0.165,0.2025,0.0025,0.0,1.0,0.773771913169198,0.9384570905506712
101,101,0.3725,0.0025,0.0025,0.1675,0.205,0.0025,0.0,1.0,0.644019440212087,0.7876882664211641
102,102,0.375,0.0025,0.0025,0.17,0.205,0.0,0.0,0.0,0.6384949664689903,0.7842433922792914
103,103,0.385,0.0025,0.0025,0.1725,0.2125,0.0075,0.0,3.0,0.7937669930571356,0.9917752367904578
104,104,0.3975,0.0025,0.0025,0.175,0.2225,0.01,0.0,4.0,0.7775905758752313,0.9905561517655601
105,105,0.4,0.0025,0.0025,0.1775,0.2225,0.0,0.0,0.0,0.7679054024834489,0.9825328666409633
106,106,0.4,0.0,0.0025,0.1775,0.2225,0.0,0.0025,-0.0025,0.7289183919573355,0.9326490930796631
107,107,0.4025,0.0,0.0025,0.1775,0.225,0.0025,0.0025,0.9975,0.768759961649007,0.9879828519450224
108,108,0.4075,0.0025,0.0025,0.18,0.2275,0.0025,0.0,1.0,0.7067352636675739,0.9163858148920169
109,109,0.41,0.0025,0.0025,0.1825,0.2275,0.0,0.0,0.0,0.6388316303427047,0.8320545599734682
110,110,0.415,0.0025,0.0025,0.185,0.23,0.0025,0.0,1.0,0.7206382213437449,0.943589299787171
111,111,0.42,0.0025,0.0025,0.1875,0.2325,0.0025,0.0,1.0,0.7093020226250515,0.9371977801778841
112,112,0.43,0.0025,0.0025,0.19,0.24,0.0075,0.0,3.0,0.7013733239956988,0.9426967266622072
113,113,0.4375,0.0025,0.0025,0.1925,0.245,0.005,0.0,2.0,0.6113041977452701,0.8331926775971367
114,114,0.4425,0.0025,0.0025,0.195,0.2475,0.0025,0.0,1.0,0.6584115929411588,0.905887636545544
115,115,0.445,0.0025,0.0025,0.1975,0.2475,0.0,0.0,0.0,0.693567046182899,0.9587900827329341
116,116,0.45,0.0025,0.0025,0.2,0.25,0.0025,0.0,1.0,0.6864021017173636,0.9554895972797187
117,117,0.4525,0.0025,0.0025,0.2025,0.25,0.0,0.0,0.0,0.698065617675271,0.9763950668679233
118,118,0.4575,0.0025,0.0025,0.205,0.2525,0.0025,0.0,1.0,0.7073093910434747,0.9989216326303515
119,119,0.46,0.0025,0.0025,0.2075,0.2525,0.0,0.0,0.0,0.6850797652172121,0.9722411678082304
120,120,0.4625,0.0025,0.0025,0.21,0.2525,0.0,0.0,0.0,0.6886081276840147,0.9820321278467576
121,121,0.46,0.0,0.0025,0.21,0.25,0.0,0.005,-0.005,0.6960015134221235,0.9877409296876133
122,122,0.4625,0.0025,0.0025,0.2125,0.25,0.0,0.0,0.0,0.6709635393325134,0.9568689734383388
123,123,0.4675,0.0025,0.0025,0.215,0.2525,0.0025,0.0,1.0,0.5472054746856695,0.7880888155935022
124,124,0.475,0.0,0.0025,0.215,0.26,0.0075,0.0025,2.9975,0.6646576853197333,0.9716401704095529
125,125,0.4775,0.0025,0.0025,0.2175,0.26,0.0,0.0,0.0,0.6259940382992153,0.9197274810481233
126,126,0.4825,0.0025,0.0025,0.22,0.2625,0.0025,0.0,1.0,0.6425899478575664,0.9537125847812793
127,127,0.4775,0.0,0.0025,0.2225,0.255,0.0,0.0075,-0.0075,0.6791678963129414,0.9978519606700823
128,128,0.48,0.0025,0.0025,0.225,0.255,0.0,0.0,0.0,0.6532643960819493,0.964650454200129
129,129,0.4825,0.0025,0.0025,0.2275,0.255,0.0,0.0,0.0,0.6566040348821999,0.9745118693081753
130,130,0.485,0.0025,0.0025,0.23,0.255,0.0,0.0,0.0,0.6160104631660261,0.918935360151147
131,131,0.4875,0.0,0.0025,0.23,0.2575,0.0025,0.0025,0.9975,0.6511140233261695,0.9749371088538706
132,132,0.49,0.0025,0.0025,0.2325,0.2575,0.0,0.0,0.0,0.6134599335706781,0.9232901057737606
133,133,0.49,0.0,0.0025,0.2325,0.2575,0.0,0.0025,-0.0025,0.641813447578738,0.9659636652272459
134,134,0.495,0.0025,0.0025,0.235,0.26,0.0025,0.0,1.0,0.5242756757615583,0.7972776505652072
135,135,0.5,0.0025,0.0025,0.2375,0.2625,0.0025,0.0,1.0,0.6466262619536423,0.9936785674565052
136,136,0.5025,0.0,0.0025,0.2375,0.265,0.0025,0.0025,0.9975,0.5959824900842077,0.9206923096412322
137,137,0.505,0.0025,0.0025,0.24,0.265,0.0025,0.0025,0.9975,0.5792840192490303,0.8996478251332257
138,138,0.505,0.0,0.0025,0.24,0.265,0.0,0.0025,-0.0025,0.6313245489730361,0.9804685414472659
139,139,0.5075,0.0025,0.0025,0.2425,0.265,0.0,0.0,0.0,0.4870639180879337,0.7604638484580627
140,140,0.5125,0.0025,0.0025,0.245,0.2675,0.0025,0.0,1.0,0.6201123605594517,0.9786371711810451
141,141,0.5175,0.0025,0.0025,0.2475,0.27,0.0025,0.0,1.0,0.5048797876382063,0.8054639072898275
142,142,0.52,0.0025,0.0025,0.25,0.27,0.0,0.0,0.0,0.6163157407952419,0.9871813932027486
143,143,0.525,0.0025,0.0025,0.2525,0.2725,0.0025,0.0,1.0,0.5514495873092615,0.8930474328127275
144,144,0.53,0.0025,0.0025,0.255,0.275,0.0025,0.0,1.0,0.5316381056756065,0.8705833389594824
145,145,0.5325,0.0025,0.0025,0.2575,0.275,0.0,0.0,0.0,0.6047873009342938,0.9959303514964545
146,146,0.535,0.0025,0.0025,0.26,0.275,0.0,0.0,0.0,0.4539056903779229,0.7516869788218409
147,147,0.5425,0.0025,0.0025,0.2625,0.28,0.005,0.0,2.0,0.5929634054239563,0.9988821191099543
148,148,0.5475,0.0025,0.0025,0.265,0.2825,0.0025,0.0,1.0,0.5509963448158713,0.9389580844201805
149,149,0.5475,0.0,0.0025,0.2675,0.28,0.0,0.0025,-0.0025,0.5361175337933153,0.9136029617816488
150,150,0.5475,0.0,0.0025,0.2675,0.28,0.0,0.0025,-0.0025,0.5574064833488338,0.9498816621433499
151,151,0.5525,0.0025,0.0025,0.27,0.2825,0.0025,0.0,1.0,0.4294128974162997,0.7403539420159364
152,152,0.5525,0.0,0.0025,0.2725,0.28,0.0,0.0025,-0.0025,0.5663865525359599,0.9765112305611372
153,153,0.555,0.0025,0.0025,0.275,0.28,0.0,0.0,0.0,0.5079067300840638,0.8808520237137587
154,154,0.555,0.0,0.0025,0.275,0.28,0.0,0.0025,-0.0025,0.5240299709919577,0.9088142233487039
155,155,0.56,0.0,0.0025,0.275,0.285,0.005,0.0025,1.9975,0.5549741007426483,0.9739673676549456
156,156,0.56,0.0,0.0025,0.275,0.285,0.0025,0.005,0.995,0.5468713545363925,0.9597472258812618
157,157,0.5625,0.0025,0.0025,0.2775,0.285,0.0,0.0,0.0,0.49832218073829887,0.8797925065030596
158,158,0.5675,0.0,0.0025,0.28,0.2875,0.005,0.0025,1.9975,0.5441240428711174,0.9723206274823228
159,159,0.57,0.0025,0.0025,0.2825,0.2875,0.0,0.0,0.0,0.48642027682744443,0.8745140527460848
160,160,0.5725,0.0025,0.0025,0.285,0.2875,0.0,0.0,0.0,0.49095069969228644,0.8880797322886954
161,161,0.575,0.0025,0.0025,0.2875,0.2875,0.0,0.0,0.0,0.5400861075685007,0.9829957272664892
162,162,0.58,0.0025,0.0025,0.29,0.29,0.0025,0.0,1.0,0.5010487193764372,0.9233475517074544
163,163,0.5825,0.0025,0.0025,0.2925,0.29,0.0,0.0,0.0,0.5132284888011922,0.95174028467306
164,164,0.5825,0.0,0.0025,0.2925,0.29,0.0,0.0025,-0.0025,0.5158445929676714,0.9565916360272202
165,165,0.58,0.0,0.0025,0.2925,0.2875,0.0,0.005,-0.005,0.4915027656324144,0.9057559829090638
166,166,0.58,0.0025,0.0025,0.295,0.285,0.0,0.0025,-0.0025,0.5273244658683858,0.9717692824781075
167,167,0.5775,0.0025,0.0025,0.2975,0.28,0.0,0.005,-0.005,0.5060319097629925,0.9267377525975065
168,168,0.585,0.0025,0.0025,0.3,0.285,0.005,0.0,2.0,0.46449454744965024,0.8668163994213532
169,169,0.5875,0.0025,0.0025,0.3025,0.285,0.0,0.0,0.0,0.5322202450491779,0.9995240319619042
170,170,0.5875,0.0,0.0025,0.3025,0.285,0.0,0.0025,-0.0025,0.4834810005984537,0.9079904110947326
171,171,0.5875,0.0,0.0025,0.305,0.2825,0.0025,0.005,0.995,0.5072181061293799,0.9525693380485245
172,172,0.5875,0.0,0.0025,0.305,0.2825,0.0,0.0025,-0.0025,0.5023216136240599,0.9433735925335518
173,173,0.585,0.0,0.0025,0.305,0.28,0.0,0.005,-0.005,0.5231607944667552,0.9762964036240784
174,174,0.5875,0.0025,0.0025,0.3075,0.28,0.0,0.0,0.0,0.4939520646626657,0.9276553529486928
175,175,0.5875,0.0,0.0025,0.3075,0.28,0.0,0.0025,-0.0025,0.35023366136481193,0.6577482998674551
176,176,0.5875,0.0,0.0025,0.3075,0.28,0.005,0.0075,1.9925,0.5185380211120141,0.9738284449129451
177,177,0.5925,0.0025,0.0025,0.31,0.2825,0.0025,0.0,1.0,0.47056573435387716,0.8951242157798753
178,178,0.6025,0.0025,0.0025,0.3125,0.29,0.0075,0.0,3.0,0.4945066144120142,0.9655285404483697
179,179,0.605,0.0025,0.0025,0.315,0.29,0.0,0.0,0.0,0.4683284013927861,0.9204931183372665
180,180,0.6075,0.0025,0.0025,0.3175,0.29,0.0,0.0,0.0,0.5038694914837645,0.9969730520532931
181,181,0.61,0.0,0.0025,0.3175,0.2925,0.0025,0.0025,0.9975,0.45676705521218125,0.9098586651466991
182,182,0.61,0.0025,0.0025,0.32,0.29,0.0,0.0025,-0.0025,0.4911126758016016,0.978273539088535
183,183,0.61,0.0025,0.0025,0.3225,0.2875,0.0,0.0025,-0.0025,0.48690260632907156,0.9698872771050133
184,184,0.615,0.0025,0.0025,0.325,0.29,0.0025,0.0,1.0,0.4206076700001401,0.8492595171642645
185,185,0.6175,0.0025,0.0025,0.3275,0.29,0.0,0.0,0.0,0.4511632939305208,0.9172078177255325
186,186,0.62,0.0025,0.0025,0.33,0.29,0.0,0.0,0.0,0.4784240137782264,0.979348346192642
187,187,0.62,0.0,0.0025,0.33,0.29,0.0,0.0025,-0.0025,0.4847867890513787,0.9923731385556894
188,188,0.625,0.0025,0.0025,0.3325,0.2925,0.0025,0.0,1.0,0.44466745072776726,0.9229953433528932
189,189,0.63,0.0025,0.0025,0.335,0.295,0.0025,0.0,1.0,0.43538977578550364,0.9165653107900644
190,190,0.63,0.0,0.0025,0.335,0.295,0.0,0.0025,-0.0025,0.45692942432017214,0.9619097257292277
191,191,0.635,0.0,0.0025,0.3375,0.2975,0.005,0.0025,1.9975,0.4257973377591644,0.9092691040523415
192,192,0.635,0.0,0.0025,0.3375,0.2975,0.0025,0.005,0.995,0.42791679878146566,0.9137951079840799
193,193,0.635,0.0,0.0025,0.3375,0.2975,0.0,0.0025,-0.0025,0.4337495747433494,0.9262507118657552
194,194,0.6375,0.0025,0.0025,0.34,0.2975,0.0,0.0,0.0,0.4640286538203746,0.9980869749963853
195,195,0.635,0.0,0.0025,0.34,0.295,0.0,0.005,-0.005,0.4128674751111651,0.8816580234210298
196,196,0.6375,0.0025,0.0025,0.3425,0.295,0.0,0.0,0.0,0.46242826424654715,0.9946446703554838
197,197,0.64,0.0025,0.0025,0.345,0.295,0.0,0.0,0.0,0.4559942262738857,0.9879585370388041
198,198,0.6425,0.0025,0.0025,0.3475,0.295,0.0,0.0,0.0,0.43319006689384926,0.945443633326986
199,199,0.645,0.0025,0.0025,0.35,0.295,0.0025,0.0025,0.9975,0.4010307100966517,0.8817284641072473
200,200,0.6475,0.0,0.0025,0.35,0.2975,0.0025,0.0025,0.9975,0.4040397643068865,0.894960838839245
201,201,0.6525,0.0,0.0025,0.35,0.3025,0.005,0.0025,1.9975,0.41614673168694255,0.9357092854746024
202,202,0.6475,0.0,0.0025,0.345,0.3025,0.0,0.0075,-0.0075,0.4309214505100582,0.9545046227909918
203,203,0.65,0.0025,0.0025,0.3475,0.3025,0.0,0.0,0.0,0.44202470783567,0.9864432369449502
204,204,0.65,0.0,0.0025,0.3475,0.3025,0.0,0.0025,-0.0025,0.43748186025802205,0.9763052035047277
205,205,0.655,0.0025,0.0025,0.35,0.305,0.0025,0.0,1.0,0.398598381942215,0.9030722182305594
206,206,0.6575,0.0025,0.0025,0.3525,0.305,0.0025,0.0025,0.9975,0.4245966782412114,0.9693486013992563
207,207,0.66,0.0025,0.0025,0.355,0.305,0.0,0.0,0.0,0.42667472417415175,0.9816147010806024
208,208,0.6625,0.0025,0.0025,0.3575,0.305,0.0,0.0,0.0,0.38535409180798363,0.8934484695305417
209,209,0.665,0.0025,0.0025,0.36,0.305,0.0,0.0,0.0,0.39253845394968645,0.9172382576186118
210,210,0.67,0.0025,0.0025,0.3625,0.3075,0.0025,0.0,1.0,0.4011729745306649,0.952333435290092
211,211,0.6725,0.0,0.0025,0.3625,0.31,0.0025,0.0025,0.9975,0.41517206359680775,0.9934665604802174
212,212,0.67,0.0,0.0025,0.36,0.31,0.0,0.005,-0.005,0.40311271951214067,0.9569381422845167
213,213,0.6725,0.0025,0.0025,0.3625,0.31,0.0,0.0,0.0,0.40993086522675726,0.9809248801167108
214,214,0.67,0.0,0.0025,0.3625,0.3075,0.0,0.005,-0.005,0.3611214604145374,0.8572562530063044
215,215,0.67,0.0025,0.0025,0.365,0.305,0.0,0.0025,-0.0025,0.42040877135920474,0.9979967616786578
216,216,0.67,0.0025,0.0025,0.3675,0.3025,0.0,0.0025,-0.0025,0.4017360742242638,0.9536701620879107
217,217,0.67,0.0025,0.0025,0.37,0.3,0.0,0.0025,-0.0025,0.4111799541536511,0.9760887276110304
218,218,0.6725,0.0025,0.0025,0.3725,0.3,0.0,0.0,0.0,0.3529183750966144,0.8444995099140301
219,219,0.675,0.0,0.0025,0.3725,0.3025,0.0025,0.0025,0.9975,0.3795040126627395,0.9154525603361061
220,220,0.6775,0.0025,0.0025,0.375,0.3025,0.0025,0.0025,0.9975,0.3942858772306888,0.9588529683460129
221,221,0.68,0.0025,0.0025,0.3775,0.3025,0.0,0.0,0.0,0.4061282643530339,0.9957555559931192
222,222,0.6775,0.0,0.0025,0.3775,0.3,0.0,0.005,-0.005,0.3942668064639306,0.9588065906734389
223,223,0.68,0.0025,0.0025,0.38,0.3,0.0025,0.0025,0.9975,0.39485060927277954,0.9681047158758315
224,224,0.68,0.0,0.0025,0.38,0.3,0.0025,0.005,0.995,0.3687892750714138,0.904206877174693
225,225,0.685,0.0025,0.0025,0.3825,0.3025,0.0025,0.0,1.0,0.3825046422831961,0.9534713092824496
226,226,0.6875,0.0025,0.0025,0.385,0.3025,0.0,0.0,0.0,0.3909914352672824,0.9828148771018886
227,227,0.69,0.0025,0.0025,0.3875,0.3025,0.0,0.0,0.0,0.3922990367741708,0.9944534612849752
228,228,0.6875,0.0,0.0025,0.3875,0.3,0.0,0.005,-0.005,0.3725457824803497,0.9364489970808578
229,229,0.69,0.0025,0.0025,0.39,0.3,0.0,0.0,0.0,0.36129216856598345,0.9158529944910963
230,230,0.6875,0.0,0.0025,0.39,0.2975,0.0,0.005,-0.005,0.36279086028550905,0.911928555471934
231,231,0.685,0.0,0.0025,0.39,0.295,0.0,0.005,-0.005,0.368744151969254,0.9191704635784935
232,232,0.6875,0.0025,0.0025,0.3925,0.295,0.0,0.0,0.0,0.3392178412022308,0.852674280918797
233,233,0.69,0.0025,0.0025,0.395,0.295,0.0,0.0,0.0,0.3939505196197672,0.9986398667514804
234,234,0.6875,0.0025,0.0025,0.3975,0.29,0.0,0.005,-0.005,0.3911296787787709,0.9831623726414285
235,235,0.69,0.0025,0.0025,0.4,0.29,0.0,0.0,0.0,0.36741480774914315,0.9313735009342389
236,236,0.6925,0.0025,0.0025,0.4025,0.29,0.0,0.0,0.0,0.3753409073101763,0.9595895808768751
237,237,0.695,0.0025,0.0025,0.405,0.29,0.0,0.0,0.0,0.38760735887915104,0.9994801719060977
238,238,0.6975,0.0025,0.0025,0.4075,0.29,0.0,0.0,0.0,0.3709037476974844,0.9647095417341713
239,239,0.7,0.0025,0.0025,0.41,0.29,0.0,0.0,0.0,0.3720941461125791,0.9762757921181848
