,phi,rho,te,s
2907,1.395,0.028,17597.84191558856,10000.0
2908,1.4,0.028,17625.736198722327,10000.0
2909,1.405,0.028,17653.357775212222,10000.0
2910,1.4100000000000001,0.028,17680.67112175737,10000.0
2911,1.415,0.028,17707.747220731566,10000.0
2912,1.42,0.028,17734.52769385004,10000.0
2913,1.425,0.028,17761.071184443157,10000.0
2914,1.43,0.028,17787.382171082136,10000.0
2915,1.435,0.028,17813.40956125462,10000.0
2916,1.44,0.028,17839.221363174005,10000.0
2917,1.445,0.028,17864.805402872676,10000.0
2918,1.45,0.028,17890.161027250262,10000.0
2919,1.455,0.028,17915.293015483825,10000.0
2920,1.46,0.028,17940.218089337166,10000.0
2921,1.465,0.028,17964.92441153615,10000.0
2922,1.47,0.028,17989.413388554178,10000.0
2923,1.475,0.028,18013.72200413458,10000.0
2924,1.48,0.028,18037.827461766858,10000.0
2925,1.4849999999999999,0.028,18061.732939830217,10000.0
2926,1.49,0.028,18085.45616128679,10000.0
2927,1.495,0.028,18108.98700191922,10000.0
2928,1.5,0.028,18132.35013696937,10000.0
2929,1.0,0.029,199.9989233973149,10000.0
2930,1.005,0.029,204.53599374904832,399.99999999999983
2931,1.01,0.029,209.19474905623392,399.99999999999983
2932,1.015,0.029,213.9796084026671,399.99999999999983
2933,1.02,0.029,218.89400572225549,399.99999999999983
2934,1.025,0.029,226.42166408074078,402.46466530906173
2935,1.03,0.029,240.28787702588025,410.9760358875512
2936,1.035,0.029,262.5577695889719,427.2864031709108
2937,1.04,0.029,296.547637199454,454.1791005503941
2938,1.045,0.029,347.17153026840174,495.69748017644105
2939,1.05,0.029,421.6542396457364,557.6613795415902
2940,1.055,0.029,530.687437306515,648.507742947016
2941,1.06,0.029,690.0993266013829,780.458217357072
2942,1.065,0.029,923.3599632015215,971.2308928999927
2943,1.07,0.029,1265.3970328101977,1246.5993148191778
2944,1.075,0.029,1768.2539286566762,1644.0695894096625
2945,1.08,0.029,2509.7572918675805,2218.416677682863
2946,1.085,0.029,3606.5426880882173,3049.7821645504164
2947,1.09,0.029,5233.684689661023,4255.550114647224
2948,1.095,0.029,7654.835820425202,6008.222262580086
2949,1.1,0.029,11267.381366910802,8561.392721752829
2950,1.105,0.029,13913.880901989782,10000.0
2951,1.11,0.029,14274.778503180529,10000.0
2952,1.115,0.029,14520.178550674358,10000.0
2953,1.12,0.029,14713.13435541506,10000.0
2954,1.125,0.029,14874.630362508276,10000.0
2955,1.13,0.029,15014.76168346633,10000.0
2956,1.135,0.029,15139.282631311558,10000.0
2957,1.1400000000000001,0.029,15251.819063827705,10000.0
2958,1.145,0.029,15354.838682914558,10000.0
2959,1.15,0.029,15450.071887966737,10000.0
2960,1.155,0.029,15538.8283842909,10000.0
2961,1.16,0.029,15622.079448584054,10000.0
2962,1.165,0.029,15700.605716660253,10000.0
2963,1.17,0.029,15775.017474252478,10000.0
2964,1.175,0.029,15845.806332846498,10000.0
2965,1.18,0.029,15913.386810543714,10000.0
2966,1.185,0.029,15978.106866881879,10000.0
2967,1.19,0.029,16040.253545285252,10000.0
2968,1.195,0.029,16100.061593245995,10000.0
2969,1.2,0.029,16157.749286070619,10000.0
2970,1.205,0.029,16213.50355309854,10000.0
2971,1.21,0.029,16267.480410536318,10000.0
2972,1.215,0.029,16319.809299438068,10000.0
2973,1.22,0.029,16370.61882183356,10000.0
2974,1.225,0.029,16420.042147751024,10000.0
2975,1.23,0.029,16468.144872987312,10000.0
2976,1.235,0.029,16515.038070170558,10000.0
2977,1.24,0.029,16560.78079891443,10000.0
2978,1.245,0.029,16605.44177228883,10000.0
2979,1.25,0.029,16649.10193923506,10000.0
2980,1.255,0.029,16691.827477448103,10000.0
2981,1.26,0.029,16733.6447300994,10000.0
2982,1.2650000000000001,0.029,16774.628281852776,10000.0
2983,1.27,0.029,16814.796617982127,10000.0
2984,1.275,0.029,16854.2108193981,10000.0
2985,1.28,0.029,16892.898988168075,10000.0
2986,1.2850000000000001,0.029,16930.900840441856,10000.0
2987,1.29,0.029,16968.241664239657,10000.0
2988,1.295,0.029,17004.960783127146,10000.0
2989,1.3,0.029,17041.091817713517,10000.0
2990,1.305,0.029,17076.625513981024,10000.0
2991,1.31,0.029,17111.627407122505,10000.0
2992,1.315,0.029,17146.103921439724,10000.0
2993,1.32,0.029,17180.076713248825,10000.0
2994,1.325,0.029,17213.559515158642,10000.0
2995,1.33,0.029,17246.603272919187,10000.0
2996,1.335,0.029,17279.160187098518,10000.0
2997,1.34,0.029,17311.30396217383,10000.0
2998,1.345,0.029,17343.012350768448,10000.0
2999,1.35,0.029,17374.34406584311,10000.0
3000,1.355,0.029,17405.271275228202,10000.0
3001,1.3599999999999999,0.029,17435.821018381746,10000.0
3002,1.365,0.029,17466.02336151208,10000.0
3003,1.37,0.029,17495.876713398357,10000.0
3004,1.375,0.029,17525.36804801362,10000.0
3005,1.38,0.029,17554.535561141958,10000.0
3006,1.385,0.029,17583.3863923241,10000.0
3007,1.3900000000000001,0.029,17611.923467379056,10000.0
3008,1.395,0.029,17640.171698823462,10000.0
3009,1.4,0.029,17668.117677332284,10000.0
3010,1.405,0.029,17695.768001420805,10000.0
3011,1.4100000000000001,0.029,17723.163602462773,10000.0
3012,1.415,0.029,17750.274482580506,10000.0
3013,1.42,0.029,17777.111292258716,10000.0
3014,1.425,0.029,17803.723268437087,10000.0
3015,1.43,0.029,17830.054737364422,10000.0
3016,1.435,0.029,17856.14703807678,10000.0
3017,1.44,0.029,17882.018676274958,10000.0
3018,1.445,0.029,17907.642421046323,10000.0
3019,1.45,0.029,17933.050881951058,10000.0
3020,1.455,0.029,17958.23203911944,10000.0
3021,1.46,0.029,17983.209672072087,10000.0
3022,1.465,0.029,18007.967433866717,10000.0
3023,1.47,0.029,18032.51486102277,10000.0
3024,1.475,0.029,18056.882524243898,10000.0
3025,1.48,0.029,18081.02845797409,10000.0
3026,1.4849999999999999,0.029,18104.99593211543,10000.0
3027,1.49,0.029,18128.765516479307,10000.0
3028,1.495,0.029,18152.359096414595,10000.0
3029,1.5,0.029,18175.74413920114,10000.0
3030,1.0,0.03,199.9989233973149,10000.0
3031,1.005,0.03,204.56723817058588,399.99999999999983
3032,1.01,0.03,209.25823569250883,399.99999999999983
3033,1.015,0.03,214.07636642452258,399.99999999999983
3034,1.02,0.03,219.02509665360483,399.99999999999983
3035,1.025,0.03,227.38792281081007,403.2549460706992
3036,1.03,0.03,242.3307531206539,412.76127395516687
3037,1.035,0.03,266.1667918585104,430.4860672084401
3038,1.04,0.03,302.4732667001203,459.4212209596623
3039,1.045,0.03,356.54341495797877,503.90392818676696
3040,1.05,0.03,436.21106993044907,570.2231788510297
3041,1.055,0.03,553.0792633823656,667.4979342201677
3042,1.06,0.03,724.35698129981,808.9571431905282
3043,1.065,0.03,975.6300477609315,1013.8255179107308
3044,1.07,0.03,1345.0843341836717,1310.147786030602
3045,1.075,0.03,1889.7350618950413,1738.804178193755
3046,1.08,0.03,2695.0526440329995,2359.637429728346
3047,1.085,0.03,3889.3626262886723,3260.33125147546
3048,1.09,0.03,5665.835540661859,4569.686181163341
3049,1.095,0.03,8315.834961165992,6477.2194862069855
3050,1.1,0.03,12279.530410061807,9262.155857752348
3051,1.105,0.03,14023.45771669016,10000.0
3052,1.11,0.03,14349.920253604343,10000.0
3053,1.115,0.03,14582.714729046294,10000.0
3054,1.12,0.03,14768.95961619363,10000.0
3055,1.125,0.03,14926.30160254324,10000.0
3056,1.13,0.03,15063.630230647024,10000.0
3057,1.135,0.03,15186.148887362377,10000.0
3058,1.1400000000000001,0.03,15297.207019005436,10000.0
3059,1.145,0.03,15399.09624377894,10000.0
3060,1.15,0.03,15493.449999688044,10000.0
3061,1.155,0.03,15581.50980639389,10000.0
3062,1.16,0.03,15664.208794630104,10000.0
3063,1.165,0.03,15742.280743048945,10000.0
3064,1.17,0.03,15816.315505076616,10000.0
3065,1.175,0.03,15886.814357769948,10000.0
3066,1.18,0.03,15954.144183334738,10000.0
3067,1.185,0.03,16018.656496275831,10000.0
3068,1.19,0.03,16080.63411788932,10000.0
3069,1.195,0.03,16140.304172500837,10000.0
3070,1.2,0.03,16197.878518452051,10000.0
3071,1.205,0.03,16253.536239968746,10000.0
3072,1.21,0.03,16307.425020233582,10000.0
3073,1.215,0.03,16359.712341393903,10000.0
3074,1.22,0.03,16410.486404076968,10000.0
3075,1.225,0.03,16459.86347105032,10000.0
3076,1.23,0.03,16507.937083632823,10000.0
3077,1.235,0.03,16554.812662458466,10000.0
3078,1.24,0.03,16600.553029520877,10000.0
3079,1.245,0.03,16645.21669691307,10000.0
3080,1.25,0.03,16688.882015513205,10000.0
3081,1.255,0.03,16731.622996746577,10000.0
3082,1.26,0.03,16773.45078633941,10000.0
3083,1.2650000000000001,0.03,16814.436943456312,10000.0
3084,1.27,0.03,16854.63134656238,10000.0
3085,1.275,0.03,16894.080861193775,10000.0
3086,1.28,0.03,16932.790091197527,10000.0
3087,1.2850000000000001,0.03,16970.828320636334,10000.0
3088,1.29,0.03,17008.20894370754,10000.0
3089,1.295,0.03,17044.969094341635,10000.0
3090,1.3,0.03,17081.113007401647,10000.0
3091,1.305,0.03,17116.703902874782,10000.0
3092,1.31,0.03,17151.749700955457,10000.0
3093,1.315,0.03,17186.27050188616,10000.0
3094,1.32,0.03,17220.268903937842,10000.0
3095,1.325,0.03,17253.820442137057,10000.0
3096,1.33,0.03,17286.867763182956,10000.0
3097,1.335,0.03,17319.506159384797,10000.0
3098,1.34,0.03,17351.673566966838,10000.0
3099,1.345,0.03,17383.459077471718,10000.0
3100,1.35,0.03,17414.81539993903,10000.0
3101,1.355,0.03,17445.800279086645,10000.0
3102,1.3599999999999999,0.03,17476.403424294556,10000.0
3103,1.365,0.03,17506.646108009118,10000.0
3104,1.37,0.03,17536.534645432945,10000.0
3105,1.375,0.03,17566.089038524453,10000.0
3106,1.38,0.03,17595.303064404732,10000.0
3107,1.385,0.03,17624.210375869377,10000.0
3108,1.3900000000000001,0.03,17652.799083301503,10000.0
3109,1.395,0.03,17681.09211317513,10000.0
3110,1.4,0.03,17709.079605458606,10000.0
3111,1.405,0.03,17736.806319416115,10000.0
3112,1.4100000000000001,0.03,17764.229224123745,10000.0
3113,1.415,0.03,17791.41705760629,10000.0
3114,1.42,0.03,17818.317356121537,10000.0
3115,1.425,0.03,17844.938659458403,10000.0
3116,1.43,0.03,17871.349431224313,10000.0
3117,1.435,0.03,17897.490589214103,10000.0
3118,1.44,0.03,17923.427824285387,10000.0
3119,1.445,0.03,17949.097999520018,10000.0
3120,1.45,0.03,17974.55888415155,10000.0
3121,1.455,0.03,17999.78561783774,10000.0
3122,1.46,0.03,18024.819093883016,10000.0
3123,1.465,0.03,18049.624194756754,10000.0
3124,1.47,0.03,18074.244146986806,10000.0
3125,1.475,0.03,18098.633847427955,10000.0
3126,1.48,0.03,18122.85605704537,10000.0
3127,1.4849999999999999,0.03,18146.851732381452,10000.0
3128,1.49,0.03,18170.67943155781,10000.0
3129,1.495,0.03,18194.305427054933,10000.0
3130,1.5,0.03,18217.758779493717,10000.0
3131,1.0,0.031,199.9989233973149,10000.0
3132,1.005,0.031,204.59669623671712,399.99999999999983
3133,1.01,0.031,209.3180937334704,399.99999999999983
3134,1.015,0.031,214.16759600729742,399.99999999999983
3135,1.02,0.031,219.14869992665587,399.99999999999983
3136,1.025,0.031,228.40521222328786,404.10303727383325
3137,1.03,0.031,244.41929306740798,414.5963511776269
3138,1.035,0.031,269.8206907200966,433.7294787033822
3139,1.04,0.031,308.4501585844222,464.7038041054655
3140,1.045,0.031,366.00287881751996,512.1700858782016
3141,1.05,0.031,450.922105951339,582.8814694651861
3142,1.055,0.031,575.7449808802577,686.6524243763237
3143,1.06,0.031,759.1096893144646,837.7507177564008
3144,1.065,0.031,1028.8046160152555,1056.9682037502105
3145,1.07,0.031,1426.3453286888175,1374.6464884606644
3146,1.075,0.031,2013.9232313943917,1835.1681068840262
3147,1.08,0.031,2884.9349001972078,2503.59509652727
3148,1.085,0.031,4179.903675499329,3475.4495216822197
3149,1.09,0.031,6110.808219960853,4891.314092559889
3150,1.095,0.031,8997.979910958138,6958.39321205086
3151,1.1,0.031,13326.416171113502,9982.609433560601
3152,1.105,0.031,14116.2413498287,10000.0
3153,1.11,0.031,14418.06559032467,10000.0
3154,1.115,0.031,14640.681142022197,10000.0
3155,1.12,0.031,14821.28871239295,10000.0
3156,1.125,0.031,14975.069425627069,10000.0
3157,1.13,0.031,15109.964513029312,10000.0
3158,1.135,0.031,15230.739602206264,10000.0
3159,1.1400000000000001,0.031,15340.492034005787,10000.0
3160,1.145,0.031,15441.387282849,10000.0
3161,1.15,0.031,15534.971917135035,10000.0
3162,1.155,0.031,15622.419192777894,10000.0
3163,1.16,0.031,15704.620523659018,10000.0
3164,1.165,0.031,15782.295589277825,10000.0
3165,1.17,0.031,15856.018893093658,10000.0
3166,1.175,0.031,15926.244400948208,10000.0
3167,1.18,0.031,15993.363037259172,10000.0
3168,1.185,0.031,16057.69974195601,10000.0
3169,1.19,0.031,16119.526939520772,10000.0
3170,1.195,0.031,16179.077423612118,10000.0
3171,1.2,0.031,16236.549886591378,10000.0
3172,1.205,0.031,16292.141481969406,10000.0
3173,1.21,0.031,16345.989555135742,10000.0
3174,1.215,0.031,16398.20840199814,10000.0
3175,1.22,0.031,16448.947067032706,10000.0
3176,1.225,0.031,16498.30612456593,10000.0
3177,1.23,0.031,16546.37106525674,10000.0
3178,1.235,0.031,16593.226216527863,10000.0
3179,1.24,0.031,16638.970997537384,10000.0
3180,1.245,0.031,16683.63987290388,10000.0
3181,1.25,0.031,16727.32261097648,10000.0
3182,1.255,0.031,16770.060198172905,10000.0
3183,1.26,0.031,16811.925135053105,10000.0
3184,1.2650000000000001,0.031,16852.92956931165,10000.0
3185,1.27,0.031,16893.15425002991,10000.0
3186,1.275,0.031,16932.624378221386,10000.0
3187,1.28,0.031,16971.37043858032,10000.0
3188,1.2850000000000001,0.031,17009.432349209546,10000.0
3189,1.29,0.031,17046.855673914004,10000.0
3190,1.295,0.031,17083.649444315055,10000.0
3191,1.3,0.031,17119.847440917496,10000.0
3192,1.305,0.031,17155.468432969992,10000.0
3193,1.31,0.031,17190.55573085533,10000.0
3194,1.315,0.031,17225.120214978102,10000.0
3195,1.32,0.031,17259.177220742833,10000.0
3196,1.325,0.031,17292.75463048912,10000.0
3197,1.33,0.031,17325.866951164815,10000.0
3198,1.335,0.031,17358.535173937693,10000.0
3199,1.34,0.031,17390.762889705984,10000.0
3200,1.345,0.031,17422.582900414145,10000.0
3201,1.35,0.031,17454.003250211317,10000.0
3202,1.355,0.031,17485.02292590095,10000.0
3203,1.3599999999999999,0.031,17515.693310044815,10000.0
3204,1.365,0.031,17545.98376132989,10000.0
3205,1.37,0.031,17575.923913800398,10000.0
3206,1.375,0.031,17605.51682014883,10000.0
3207,1.38,0.031,17634.787685515763,10000.0
3208,1.385,0.031,17663.74518782022,10000.0
3209,1.3900000000000001,0.031,17692.3868102299,10000.0
3210,1.395,0.031,17720.72368435807,10000.0
3211,1.4,0.031,17748.77180226237,10000.0
3212,1.405,0.031,17776.526881815997,10000.0
3213,1.4100000000000001,0.031,17804.008047735868,10000.0
3214,1.415,0.031,17831.240387289523,10000.0
3215,1.42,0.031,17858.186564916545,10000.0
3216,1.425,0.031,17884.886608085955,10000.0
3217,1.43,0.031,17911.33867442232,10000.0
3218,1.435,0.031,17937.526219941938,10000.0
3219,1.44,0.031,17963.503210359235,10000.0
3220,1.445,0.031,17989.259573071526,10000.0
3221,1.45,0.031,18014.74176781312,10000.0
3222,1.455,0.031,18040.02800225118,10000.0
3223,1.46,0.031,18065.127498282247,10000.0
3224,1.465,0.031,18089.97551456025,10000.0
3225,1.47,0.031,18114.624661652342,10000.0
3226,1.475,0.031,18139.091463492114,10000.0
3227,1.48,0.031,18163.340540361598,10000.0
3228,1.4849999999999999,0.031,18187.393894683668,10000.0
3229,1.49,0.031,18211.26640034354,10000.0
3230,1.495,0.031,18234.959911993563,10000.0
3231,1.5,0.031,18258.47953474065,10000.0
3232,1.0,0.032,199.9989233973149,10000.0
3233,1.005,0.032,204.62451496908366,399.99999999999983
3234,1.01,0.032,209.3746217182607,399.99999999999983
3235,1.015,0.032,214.25375183846265,399.99999999999983
3236,1.02,0.032,219.26543114699638,399.99999999999983
3237,1.025,0.032,229.46906950397235,405.00357159271107
3238,1.03,0.032,246.54625216586962,416.4732073903501
3239,1.035,0.032,273.5161836707274,437.0128179344813
3240,1.04,0.032,314.47315931180043,470.0217996974047
3241,1.045,0.032,375.53253097151696,520.479754282416
3242,1.05,0.032,465.7614283792457,595.6131584372555
3243,1.055,0.032,598.6512791923569,705.9435439666747
3244,1.06,0.032,794.3119455251438,866.8047010308408
3245,1.065,0.032,1082.7771057541895,1100.5720507619633
3246,1.07,0.032,1509.0271925174584,1439.974899623351
3247,1.075,0.032,2140.589936926499,1932.9842914649812
3248,1.08,0.032,3079.0450907314407,2650.019186353576
3249,1.085,0.032,4477.607550988074,3694.7226365150154
3250,1.09,0.032,6567.763080345396,5219.819230935759
3251,1.095,0.032,9700.061255662673,7450.872335615834
3252,1.1,0.032,13715.96417227926,10000.0
3253,1.105,0.032,14197.387208673663,10000.0
3254,1.11,0.032,14480.53444583883,10000.0
3255,1.115,0.032,14694.75284691373,10000.0
3256,1.12,0.032,14870.561632943693,10000.0
3257,1.125,0.032,15021.253935370087,10000.0
3258,1.13,0.032,15154.024700821039,10000.0
3259,1.135,0.032,15273.26729800946,10000.0
3260,1.1400000000000001,0.032,15381.877228452377,10000.0
3261,1.145,0.032,15481.89348701462,10000.0
3262,1.15,0.032,15574.79676400246,10000.0
3263,1.155,0.032,15661.700688794968,10000.0
3264,1.16,0.032,15743.4671054355,10000.0
3265,1.165,0.032,15820.80010837101,10000.0
3266,1.17,0.032,15894.23701491329,10000.0
3267,1.175,0.032,15964.237056055805,10000.0
3268,1.18,0.032,16031.166733993648,10000.0
3269,1.185,0.032,16095.352430396637,10000.0
3270,1.19,0.032,16157.060495203494,10000.0
3271,1.195,0.032,16216.503307279816,10000.0
3272,1.2,0.032,16273.908867460048,10000.0
3273,1.205,0.032,16329.430384746149,10000.0
3274,1.21,0.032,16383.218935365605,10000.0
3275,1.215,0.032,16435.420196215666,10000.0
3276,1.22,0.032,16486.117564333952,10000.0
3277,1.225,0.032,16535.469914203095,10000.0
3278,1.23,0.032,16583.526095852667,10000.0
3279,1.235,0.032,16630.38965137382,10000.0
3280,1.24,0.032,16676.12956275239,10000.0
3281,1.245,0.032,16720.81692094661,10000.0
3282,1.25,0.032,16764.505811554318,10000.0
3283,1.255,0.032,16807.268145670696,10000.0
3284,1.26,0.032,16849.153686618956,10000.0
3285,1.2650000000000001,0.032,16890.19265313582,10000.0
3286,1.27,0.032,16930.437619939497,10000.0
3287,1.275,0.032,16969.944947732096,10000.0
3288,1.28,0.032,17008.723905625728,10000.0
3289,1.2850000000000001,0.032,17046.82920029755,10000.0
3290,1.29,0.032,17084.272984378902,10000.0
3291,1.295,0.032,17121.10840613121,10000.0
3292,1.3,0.032,17157.35052179685,10000.0
3293,1.305,0.032,17193.016993527497,10000.0
3294,1.31,0.032,17228.14960547087,10000.0
3295,1.315,0.032,17262.760344640337,10000.0
3296,1.32,0.032,17296.84866064846,10000.0
3297,1.325,0.032,17330.478924431944,10000.0
3298,1.33,0.032,17363.638005865752,10000.0
3299,1.335,0.032,17396.343663573825,10000.0
3300,1.34,0.032,17428.62321218626,10000.0
3301,1.345,0.032,17460.50518270486,10000.0
3302,1.35,0.032,17491.963318026883,10000.0
3303,1.355,0.032,17523.04083657446,10000.0
3304,1.3599999999999999,0.032,17553.750520306563,10000.0
3305,1.365,0.032,17584.083555993533,10000.0
3306,1.37,0.032,17614.079927182032,10000.0
3307,1.375,0.032,17643.72720230455,10000.0
3308,1.38,0.032,17673.05945148008,10000.0
3309,1.385,0.032,17702.065058943674,10000.0
3310,1.3900000000000001,0.032,17730.74853301728,10000.0
3311,1.395,0.032,17759.145910127918,10000.0
3312,1.4,0.032,17787.253768002927,10000.0
3313,1.405,0.032,17815.065756523018,10000.0
3314,1.4100000000000001,0.032,17842.590618627506,10000.0
3315,1.415,0.032,17869.857731687043,10000.0
3316,1.42,0.032,17896.860415560186,10000.0
3317,1.425,0.032,17923.60213168468,10000.0
3318,1.43,0.032,17950.100722920848,10000.0
3319,1.435,0.032,17976.35469570095,10000.0
3320,1.44,0.032,18002.376279123724,10000.0
3321,1.445,0.032,18028.167228938135,10000.0
3322,1.45,0.032,18053.725053171762,10000.0
3323,1.455,0.032,18079.05689310817,10000.0
3324,1.46,0.032,18104.198376893102,10000.0
3325,1.465,0.032,18129.09334084934,10000.0
3326,1.47,0.032,18153.798194957024,10000.0
3327,1.475,0.032,18178.307692429924,10000.0
3328,1.48,0.032,18202.617827511378,10000.0
3329,1.4849999999999999,0.032,18226.738098550515,10000.0
3330,1.49,0.032,18250.652516323087,10000.0
3331,1.495,0.032,18274.386429244725,10000.0
3332,1.5,0.032,18297.951606390736,10000.0
3333,1.0,0.033,199.9989233973149,10000.0
3334,1.005,0.033,204.6508259186533,399.99999999999983
3335,1.01,0.033,209.4280867834886,399.99999999999983
3336,1.015,0.033,214.33524079644454,399.99999999999983
3337,1.02,0.033,219.37584121616206,399.99999999999983
3338,1.025,0.033,230.56876220718763,405.9450463792083
3339,1.03,0.033,248.70365538135536,418.3831978999923
3340,1.035,0.033,277.22804419941417,440.3105522156069
3341,1.04,0.033,320.5295108757361,475.3627203082224
3342,1.045,0.033,385.1184761301641,528.820334085227
3343,1.05,0.033,480.7061236520266,608.3985562004461
3344,1.055,0.033,621.7624019001473,725.3414614168864
3345,1.06,0.033,829.9013236536812,896.0669983428162
3346,1.065,0.033,1137.4688865817027,1144.576320935845
3347,1.07,0.033,1593.0021229816766,1506.036612873084
3348,1.075,0.033,2269.510920343769,2032.0841101048
3349,1.08,0.033,3277.0801269659105,2798.6907753980745
3350,1.085,0.033,4781.941842759304,3917.7588643503427
3351,1.09,0.033,7035.886184895751,5554.615912738006
3352,1.095,0.033,10420.688874916024,7953.665652535378
3353,1.1,0.033,13851.163085627828,10000.0
3354,1.105,0.033,14269.854515826119,10000.0
3355,1.11,0.033,14538.28061718877,10000.0
3356,1.115,0.033,14745.459455087515,10000.0
3357,1.12,0.033,14917.139079844368,10000.0
3358,1.125,0.033,15065.143522318342,10000.0
3359,1.13,0.033,15196.048776946189,10000.0
3360,1.135,0.033,15313.936644204998,10000.0
3361,1.1400000000000001,0.033,15421.529168750405,10000.0
3362,1.145,0.033,15520.7680052346,10000.0
3363,1.15,0.033,15613.061634076557,10000.0
3364,1.155,0.033,15699.487925975483,10000.0
3365,1.16,0.033,15780.878468607909,10000.0
3366,1.165,0.033,15857.89923580675,10000.0
3367,1.17,0.033,15931.087603534628,10000.0
3368,1.175,0.033,16000.88134897666,10000.0
3369,1.18,0.033,16067.653875529491,10000.0
3370,1.185,0.033,16131.703590200737,10000.0
3371,1.19,0.033,16193.29824400021,10000.0
3372,1.195,0.033,16252.676019753684,10000.0
3373,1.2,0.033,16310.005747735797,10000.0
3374,1.205,0.033,16365.476598706806,10000.0
3375,1.21,0.033,16419.23383014787,10000.0
3376,1.215,0.033,16471.400133361007,10000.0
3377,1.22,0.033,16522.106866725793,10000.0
3378,1.225,0.033,16571.433603077516,10000.0
3379,1.23,0.033,16619.495107788283,10000.0
3380,1.235,0.033,16666.366429857484,10000.0
3381,1.24,0.033,16712.104824826572,10000.0
3382,1.245,0.033,16756.803950535552,10000.0
3383,1.25,0.033,16800.530655114042,10000.0
3384,1.255,0.033,16843.313696903027,10000.0
3385,1.26,0.033,16885.22353278164,10000.0
3386,1.2650000000000001,0.033,16926.289989525867,10000.0
3387,1.27,0.033,16966.57296472975,10000.0
3388,1.275,0.033,17006.103115987396,10000.0
3389,1.28,0.033,17044.921853078085,10000.0
3390,1.2850000000000001,0.033,17083.061827111433,10000.0
3391,1.29,0.033,17120.5654484483,10000.0
3392,1.295,0.033,17157.43623620777,10000.0
3393,1.3,0.033,17193.71062073629,10000.0
3394,1.305,0.033,17229.43766982756,10000.0
3395,1.31,0.033,17264.597215610996,10000.0
3396,1.315,0.033,17299.258471908382,10000.0
3397,1.32,0.033,17333.396349420247,10000.0
3398,1.325,0.033,17367.072716585142,10000.0
3399,1.33,0.033,17400.27505559839,10000.0
3400,1.335,0.033,17433.029459400223,10000.0
3401,1.34,0.033,17465.36969549084,10000.0
3402,1.345,0.033,17497.281950276578,10000.0
3403,1.35,0.033,17528.799934046176,10000.0
3404,1.355,0.033,17559.931936141886,10000.0
3405,1.3599999999999999,0.033,17590.678905026332,10000.0
3406,1.365,0.033,17621.07257996309,10000.0
3407,1.37,0.033,17651.112320476692,10000.0
3408,1.375,0.033,17680.81937612006,10000.0
3409,1.38,0.033,17710.205028131684,10000.0
3410,1.385,0.033,17739.23491429483,10000.0
3411,1.3900000000000001,0.033,17767.986333079094,10000.0
3412,1.395,0.033,17796.423582901738,10000.0
3413,1.4,0.033,17824.568811568926,10000.0
3414,1.405,0.033,17852.440300754966,10000.0
3415,1.4100000000000001,0.033,17880.025017429307,10000.0
3416,1.415,0.033,17907.331253377808,10000.0
3417,1.42,0.033,17934.39149616193,10000.0
3418,1.425,0.033,17961.20157905437,10000.0
3419,1.43,0.033,17987.73266479451,10000.0
3420,1.435,0.033,18014.04846257827,10000.0
3421,1.44,0.033,18040.11595587325,10000.0
3422,1.445,0.033,18065.950630519346,10000.0
3423,1.45,0.033,18091.575635470577,10000.0
3424,1.455,0.033,18116.95834733914,10000.0
3425,1.46,0.033,18142.13072528166,10000.0
3426,1.465,0.033,18167.090836509396,10000.0
3427,1.47,0.033,18191.83000150073,10000.0
3428,1.475,0.033,18216.388180334972,10000.0
3429,1.48,0.033,18240.751793889485,10000.0
3430,1.4849999999999999,0.033,18264.901901560017,10000.0
3431,1.49,0.033,18288.875047714453,10000.0
3432,1.495,0.033,18312.662028665276,10000.0
3433,1.5,0.033,18336.277311379556,10000.0
3434,1.0,0.034,199.9989233973149,10000.0
3435,1.005,0.034,204.67574711496064,399.99999999999983
3436,1.01,0.034,209.47872861816478,399.99999999999983
3437,1.015,0.034,214.4124279693117,399.99999999999983
3438,1.02,0.034,220.30059650116186,400.81761380328834
3439,1.025,0.034,231.69992683448433,406.9224312537673
3440,1.03,0.034,250.88390334512732,420.3181967331509
3441,1.035,0.034,280.9663600959359,443.6325014174663
3442,1.04,0.034,326.60928829825923,480.71696031478757
3443,1.045,0.034,394.74419608362257,537.1766713212216
3444,1.05,0.034,495.7353017416425,621.2197868943887
3445,1.055,0.034,645.0447245019391,744.8186398906375
3446,1.06,0.034,865.8237334747113,925.4949009597714
3447,1.065,0.034,1192.7878220581317,1188.908654591619
3448,1.07,0.034,1678.12350148166,1572.7174637955425
3449,1.075,0.034,2400.5020054252745,2132.3312372837204
3450,1.08,0.034,3478.6684641493785,2949.331216883984
3451,1.085,0.034,5092.422655046028,4144.215706300919
3452,1.09,0.034,7514.393691001916,5895.150069084559
3453,1.095,0.034,11158.825979629577,8466.064744259966
3454,1.1,0.034,13956.26338849911,10000.0
3455,1.105,0.034,14335.534141427837,10000.0
3456,1.11,0.034,14592.032881978066,10000.0
3457,1.115,0.034,14793.226299930731,10000.0
3458,1.12,0.034,14961.320824129169,10000.0
3459,1.125,0.034,15106.959084500768,10000.0
3460,1.13,0.034,15236.21305944576,10000.0
3461,1.135,0.034,15352.896892692905,10000.0
3462,1.1400000000000001,0.034,15459.59423429703,10000.0
3463,1.145,0.034,15558.144844129445,10000.0
3464,1.15,0.034,15649.895756981177,10000.0
3465,1.155,0.034,15735.902187171117,10000.0
