,x,Admin,A_shk_c,A_shk,A_pool_shk,A_pool_exp,A_exp_add,A_exp_rem,A_exp,Ecap,Access
22,22,0.105,0.0,0.0,0.03,0.075,0.005,0.0,2.0,1.0165676833886668,0.9534592864755878
23,23,0.105,0.0,0.0,0.03,0.075,0.0,0.0,0.0,1.0342072726481726,0.97000381220065
24,24,0.1075,0.0,0.0,0.03,0.0775,0.0025,0.0,1.0,1.015798373805148,0.9516135389562634
25,25,0.11,0.0,0.0,0.03,0.08,0.0025,0.0,1.0,1.0617670685456513,0.9978944564804738
26,26,0.115,0.0,0.0,0.03,0.085,0.005,0.0,2.0,1.028338998558633,0.9675970029231313
27,27,0.1175,0.0,0.0,0.03,0.0875,0.0025,0.0,1.0,1.0274536230114435,0.9699063603288599
28,28,0.1225,0.0,0.0,0.03,0.0925,0.0075,0.0025,2.9975,1.0327607781133719,0.9804161321002395
29,29,0.125,0.0,0.0,0.03,0.095,0.0025,0.0,1.0,1.045339044096104,0.9920461151423398
30,30,0.1275,0.0,0.0,0.03,0.0975,0.0025,0.0,1.0,1.0301452048477215,0.9799518614368596
31,31,0.135,0.0025,0.0025,0.0325,0.1025,0.005,0.0,2.0,0.9212614023607024,0.8723565494387071
32,32,0.1375,0.0,0.0,0.0325,0.105,0.0025,0.0,1.0,1.0474908389585935,0.9915423016638515
33,33,0.14,0.0,0.0,0.0325,0.1075,0.005,0.0025,1.9975,1.037828057391812,0.9829412124698179
34,34,0.14,0.0,0.0,0.0325,0.1075,0.0,0.0,0.0,1.0312779287510392,0.9767374956381735
35,35,0.1425,0.0,0.0,0.0325,0.11,0.0025,0.0,1.0,1.002226082510257,0.9506105328744723
36,36,0.145,0.0,0.0,0.0325,0.1125,0.0025,0.0,1.0,1.019814437021154,0.9687093748811432
37,37,0.1625,0.0025,0.0025,0.035,0.1275,0.015,0.0,6.0,0.8818328786824465,0.8478681270621901
38,38,0.1625,0.0025,0.0025,0.035,0.1275,0.0,0.0025,-0.0025,0.9840577199867607,0.9470316302718738
39,39,0.1675,0.0025,0.0025,0.0375,0.13,0.0025,0.0,1.0,0.9238749782653811,0.8934123045161808
40,40,0.1725,0.0,0.0,0.0375,0.135,0.005,0.0,2.0,1.0239291730002997,0.9940490498916414
41,41,0.175,0.0025,0.0025,0.04,0.135,0.0025,0.0025,0.9975,0.8939446635504931,0.8691548942264389
42,42,0.1775,0.0,0.0,0.04,0.1375,0.0025,0.0,1.0,1.0249909311832848,0.9980582661000471
43,43,0.1825,0.0025,0.0025,0.0425,0.14,0.0025,0.0,1.0,0.8668966218043663,0.8458524714587025
44,44,0.1875,0.0025,0.0025,0.045,0.1425,0.005,0.0025,1.9975,0.6333354771300501,0.6209906665951661
45,45,0.19,0.0025,0.0025,0.0475,0.1425,0.0025,0.0025,0.9975,0.8306774432565338,0.8133948734982932
46,46,0.19,0.0,0.0,0.0475,0.1425,0.0,0.0,0.0,1.0178422961812483,0.9966656883060206
47,47,0.1975,0.0025,0.0025,0.05,0.1475,0.005,0.0,2.0,0.9901078784923583,0.9766810018276576
48,48,0.2,0.0025,0.0025,0.0525,0.1475,0.0,0.0,0.0,0.8696060404893131,0.8582890395798017
49,49,0.205,0.0025,0.0025,0.055,0.15,0.0025,0.0,1.0,0.9621969635847407,0.9516361212574153
50,50,0.2075,0.0025,0.0025,0.0575,0.15,0.0,0.0,0.0,0.9548125893379574,0.9466735037332885
51,51,0.21,0.0025,0.0025,0.06,0.15,0.0,0.0,0.0,0.8180490780675683,0.8138769520248832
52,52,0.21,0.0025,0.0025,0.0625,0.1475,0.0,0.0025,-0.0025,0.99501603541677,0.9880311120112126
53,53,0.2125,0.0025,0.0025,0.065,0.1475,0.0,0.0,0.0,0.9651766655536049,0.9589288408230983
54,54,0.2175,0.0025,0.0025,0.0675,0.15,0.0025,0.0,1.0,0.9603861391622367,0.9570709727430482
55,55,0.225,0.0025,0.0025,0.07,0.155,0.005,0.0,2.0,0.9539434488803857,0.9559367118962752
56,56,0.2275,0.0,0.0025,0.07,0.1575,0.0025,0.0025,0.9975,0.985328791610829,0.9908388008789947
57,57,0.2325,0.0025,0.0025,0.0725,0.16,0.0025,0.0,1.0,0.90451929156934,0.9132731435985196
58,58,0.2375,0.0025,0.0025,0.075,0.1625,0.0025,0.0,1.0,0.8951129803080257,0.907462359769429
59,59,0.245,0.0025,0.0025,0.0775,0.1675,0.005,0.0,2.0,0.9573510792465973,0.9770200772737916
60,60,0.25,0.0025,0.0025,0.08,0.17,0.0025,0.0,1.0,0.9461443682725053,0.971509206897814
61,61,0.2525,0.0025,0.0025,0.0825,0.17,0.0025,0.0025,0.9975,0.9600062592449625,0.9902698508802037
62,62,0.2575,0.0025,0.0025,0.085,0.1725,0.0025,0.0,1.0,0.9010473435375255,0.9342709086011893
63,63,0.2625,0.0025,0.0025,0.0875,0.175,0.0025,0.0,1.0,0.8165769227433975,0.8528313600241593
64,64,0.2675,0.0025,0.0025,0.09,0.1775,0.0025,0.0,1.0,0.9494135964614644,0.9957520462671868
65,65,0.27,0.0025,0.0025,0.0925,0.1775,0.0025,0.0025,0.9975,0.8458264972353616,0.8903536866191056
66,66,0.2725,0.0,0.0025,0.0925,0.18,0.0025,0.0025,0.9975,0.9266505690307905,0.9790126487703296
67,67,0.275,0.0025,0.0025,0.095,0.18,0.0,0.0,0.0,0.9124946694445814,0.9656137332729418
68,68,0.28,0.0,0.0025,0.095,0.185,0.0075,0.005,2.995,0.9206161344604332,0.9814229850039162
69,69,0.285,0.0025,0.0025,0.0975,0.1875,0.0025,0.0,1.0,0.9267394675835594,0.9911765229730737
70,70,0.2925,0.0025,0.0025,0.1,0.1925,0.005,0.0,2.0,0.9174210062666668,0.9912255197057589
71,71,0.295,0.0025,0.0025,0.1025,0.1925,0.0,0.0,0.0,0.7978481475603425,0.8652798023956059
72,72,0.3025,0.0025,0.0025,0.105,0.1975,0.005,0.0,2.0,0.8876415376841902,0.9736588865689448
73,73,0.3075,0.0025,0.0025,0.1075,0.2,0.0025,0.0,1.0,0.7491557664647382,0.8280561290638635
74,74,0.3175,0.0025,0.0025,0.11,0.2075,0.0075,0.0,3.0,0.8192792991581758,0.9196650824113985
75,75,0.3175,0.0,0.0025,0.1125,0.205,0.0,0.0025,-0.0025,0.8519324006670557,0.9563191481506504
76,76,0.3225,0.0025,0.0025,0.115,0.2075,0.0025,0.0,1.0,0.7923528220638216,0.8954361267594662
77,77,0.3275,0.0025,0.0025,0.1175,0.21,0.0025,0.0,1.0,0.7931374300511012,0.9033979554447029
78,78,0.3275,0.0025,0.0025,0.12,0.2075,0.0,0.0025,-0.0025,0.8003771674751807,0.9116441480199904
79,79,0.33,0.0025,0.0025,0.1225,0.2075,0.0,0.0,0.0,0.8560637113440174,0.9778566252996715
80,80,0.335,0.0025,0.0025,0.125,0.21,0.0025,0.0,1.0,0.8312717643287156,0.956050655500948
81,81,0.34,0.0025,0.0025,0.1275,0.2125,0.0025,0.0,1.0,0.8247844025971136,0.9562063580376753
82,82,0.34,0.0,0.0025,0.1275,0.2125,0.0,0.0025,-0.0025,0.8572088809151468,0.9937973845242697
83,83,0.345,0.0025,0.0025,0.13,0.215,0.0025,0.0,1.0,0.8540210382862256,0.9981129461610133
84,84,0.35,0.0025,0.0025,0.1325,0.2175,0.0025,0.0,1.0,0.832152741705647,0.9793776581028364
85,85,0.35,0.0025,0.0025,0.135,0.215,0.0,0.0025,-0.0025,0.8457711032990228,0.996531252257185
86,86,0.35,0.0025,0.0025,0.1375,0.2125,0.0,0.0025,-0.0025,0.8424311506539444,0.9925959473278759
87,87,0.3525,0.0,0.0025,0.1375,0.215,0.0025,0.0025,0.9975,0.8218743201518641,0.9723379549255173
88,88,0.355,0.0025,0.0025,0.14,0.215,0.0,0.0,0.0,0.822748703085751,0.9773715593293463
89,89,0.3575,0.0025,0.0025,0.1425,0.215,0.0,0.0,0.0,0.8024737412358663,0.9572182147051166
90,90,0.36,0.0025,0.0025,0.145,0.215,0.0,0.0,0.0,0.7317693301360779,0.8764940754724962
91,91,0.36,0.0,0.0025,0.145,0.215,0.0,0.0025,-0.0025,0.7934751739770928,0.9504037138261877
92,92,0.3625,0.0,0.0025,0.1475,0.215,0.0025,0.0025,0.9975,0.7161201677949248,0.8613158193124513
93,93,0.365,0.0025,0.0025,0.15,0.215,0.0,0.0,0.0,0.7210756878613254,0.8708958987805897
94,94,0.3675,0.0025,0.0025,0.1525,0.215,0.0,0.0,0.0,0.7333573457963248,0.8894409183853251
95,95,0.3675,0.0025,0.0025,0.155,0.2125,0.0,0.0025,-0.0025,0.7904198417121464,0.9586482687495812
96,96,0.37,0.0025,0.0025,0.1575,0.2125,0.0,0.0,0.0,0.7065039732780545,0.8604772317928899
97,97,0.3775,0.0025,0.0025,0.16,0.2175,0.005,0.0,2.0,0.6676057945684566,0.8234910916441068
98,98,0.38,0.0025,0.0025,0.1625,0.2175,0.0,0.0,0.0,0.8042166802743422,0.996241866147605
99,99,0.385,0.0025,0.0025,0.165,0.22,0.0025,0.0,1.0,0.8004444416235343,0.9989326690394127
100,100,0.39,0.0025,0.0025,0.1675,0.2225,0.0025,0.0,1.0,0.7472930936577588,0.9384570905506712
101,101,0.395,0.0025,0.0025,0.17,0.225,0.0025,0.0,1.0,0.621801429893448,0.7876882664211641
102,102,0.3975,0.0025,0.0025,0.1725,0.225,0.0,0.0,0.0,0.6163775429063717,0.7842433922792914
103,103,0.4075,0.0025,0.0025,0.175,0.2325,0.0075,0.0,3.0,0.76675198043514,0.9917752367904578
104,104,0.42,0.0025,0.0025,0.1775,0.2425,0.01,0.0,4.0,0.7487517206439249,0.9905561517655601
105,105,0.4225,0.0025,0.0025,0.18,0.2425,0.0,0.0,0.0,0.7393053084665548,0.9825328666409633
106,106,0.4225,0.0,0.0025,0.18,0.2425,0.0,0.0025,-0.0025,0.7017703415943585,0.9326490930796631
107,107,0.425,0.0,0.0025,0.1825,0.2425,0.0025,0.0025,0.9975,0.7400064497858753,0.9879828519450224
108,108,0.43,0.0025,0.0025,0.185,0.245,0.0025,0.0,1.0,0.6800752087376724,0.9163858148920169
109,109,0.435,0.0025,0.0025,0.1875,0.2475,0.0025,0.0,1.0,0.6117688832552971,0.8320545599734682
110,110,0.44,0.0025,0.0025,0.19,0.25,0.0025,0.0,1.0,0.6890569571574452,0.943589299787171
111,111,0.445,0.0025,0.0025,0.1925,0.2525,0.0025,0.0,1.0,0.6779476631989754,0.9371977801778841
112,112,0.455,0.0025,0.0025,0.195,0.26,0.0075,0.0,3.0,0.6698547976134533,0.9426967266622072
113,113,0.4575,0.0025,0.0025,0.1975,0.26,0.0025,0.0025,0.9975,0.5891836547047195,0.8331926775971367
114,114,0.4625,0.0025,0.0025,0.2,0.2625,0.0025,0.0,1.0,0.6343711230932808,0.905887636545544
115,115,0.465,0.0025,0.0025,0.2025,0.2625,0.0,0.0,0.0,0.668128009532798,0.9587900827329341
116,116,0.47,0.0025,0.0025,0.205,0.265,0.0025,0.0,1.0,0.6601620464646369,0.9554895972797187
117,117,0.4725,0.0025,0.0025,0.2075,0.265,0.0,0.0,0.0,0.6721649602537936,0.9763950668679233
118,118,0.4775,0.0025,0.0025,0.21,0.2675,0.0025,0.0,1.0,0.6808224683811486,0.9989216326303515
119,119,0.48,0.0025,0.0025,0.2125,0.2675,0.0,0.0,0.0,0.6593058215955301,0.9722411678082304
120,120,0.4825,0.0025,0.0025,0.215,0.2675,0.0,0.0,0.0,0.6625802411666787,0.9820321278467576
121,121,0.48,0.0,0.0025,0.215,0.265,0.0,0.005,-0.005,0.6698166738190159,0.9877409296876133
122,122,0.4825,0.0025,0.0025,0.2175,0.265,0.0,0.0,0.0,0.645602579801361,0.9568689734383388
123,123,0.485,0.0,0.0025,0.2175,0.2675,0.0025,0.0025,0.9975,0.5290261798125235,0.7880888155935022
124,124,0.4925,0.0,0.0025,0.2175,0.275,0.0075,0.0025,2.9975,0.6422588188775762,0.9716401704095529
125,125,0.495,0.0025,0.0025,0.22,0.275,0.0,0.0,0.0,0.6047965176261311,0.9197274810481233
126,126,0.5,0.0025,0.0025,0.2225,0.2775,0.0025,0.0,1.0,0.6206188035773031,0.9537125847812793
127,127,0.495,0.0,0.0025,0.225,0.27,0.0,0.0075,-0.0075,0.6561697930694927,0.9978519606700823
128,128,0.4975,0.0025,0.0025,0.2275,0.27,0.0,0.0,0.0,0.6310363780604359,0.964650454200129
129,129,0.5,0.0025,0.0025,0.23,0.27,0.0,0.0,0.0,0.634153727289468,0.9745118693081753
130,130,0.5025,0.0025,0.0025,0.2325,0.27,0.0,0.0,0.0,0.5948451816467546,0.918935360151147
131,131,0.505,0.0,0.0025,0.2325,0.2725,0.0025,0.0025,0.9975,0.6286588874512339,0.9749371088538706
132,132,0.51,0.0025,0.0025,0.235,0.275,0.0025,0.0,1.0,0.5890430892810463,0.9232901057737606
133,133,0.51,0.0,0.0025,0.235,0.275,0.0,0.0025,-0.0025,0.6162680807911998,0.9659636652272459
134,134,0.5125,0.0025,0.0025,0.2375,0.275,0.0025,0.0025,0.9975,0.5059247673465608,0.7972776505652072
135,135,0.5175,0.0025,0.0025,0.24,0.2775,0.0025,0.0,1.0,0.6237651484246027,0.9936785674565052
136,136,0.52,0.0,0.0025,0.24,0.28,0.0025,0.0025,0.9975,0.5748053668435353,0.9206923096412322
137,137,0.5225,0.0025,0.0025,0.2425,0.28,0.0025,0.0025,0.9975,0.5585956877177906,0.8996478251332257
138,138,0.5225,0.0,0.0025,0.2425,0.28,0.0,0.0025,-0.0025,0.6087776615413811,0.9804685414472659
139,139,0.525,0.0025,0.0025,0.245,0.28,0.0,0.0,0.0,0.4695802932605831,0.7604638484580627
140,140,0.5325,0.0025,0.0025,0.2475,0.285,0.005,0.0,2.0,0.5942858679457202,0.9786371711810451
141,141,0.535,0.0,0.0025,0.2475,0.2875,0.0025,0.0025,0.9975,0.4863788534503021,0.8054639072898275
142,142,0.5375,0.0025,0.0025,0.25,0.2875,0.0,0.0,0.0,0.5927441609670122,0.9871813932027486
143,143,0.545,0.0025,0.0025,0.2525,0.2925,0.005,0.0,2.0,0.5270957232223159,0.8930474328127275
144,144,0.55,0.0025,0.0025,0.255,0.295,0.0025,0.0,1.0,0.5079096806822821,0.8705833389594824
145,145,0.5525,0.0025,0.0025,0.2575,0.295,0.0,0.0,0.0,0.5776498423124768,0.9959303514964545
146,146,0.555,0.0025,0.0025,0.26,0.295,0.0,0.0,0.0,0.43342907228676064,0.7516869788218409
147,147,0.5625,0.0025,0.0025,0.2625,0.3,0.005,0.0,2.0,0.5657755802829568,0.9988821191099543
148,148,0.5675,0.0025,0.0025,0.265,0.3025,0.0025,0.0,1.0,0.5254539033118651,0.9389580844201805
149,149,0.5675,0.0,0.0025,0.2675,0.3,0.0,0.0025,-0.0025,0.5112648267381279,0.9136029617816488
150,150,0.5675,0.0,0.0025,0.2675,0.3,0.0,0.0025,-0.0025,0.5315668881703046,0.9498816621433499
151,151,0.57,0.0,0.0025,0.2675,0.3025,0.0025,0.0025,0.9975,0.41179803605768156,0.7403539420159364
152,152,0.5675,0.0,0.0025,0.2675,0.3,0.0,0.005,-0.005,0.5464691621917028,0.9765112305611372
153,153,0.5725,0.0025,0.0025,0.27,0.3025,0.0025,0.0,1.0,0.4869550577999843,0.8808520237137587
154,154,0.5725,0.0,0.0025,0.27,0.3025,0.0,0.0025,-0.0025,0.5024131985238277,0.9088142233487039
155,155,0.5775,0.0,0.0025,0.27,0.3075,0.005,0.0025,1.9975,0.5318209663088164,0.9739673676549456
156,156,0.575,0.0,0.0025,0.27,0.305,0.0025,0.0075,0.9925,0.5273127126577573,0.9597472258812618
157,157,0.5775,0.0025,0.0025,0.2725,0.305,0.0,0.0,0.0,0.4803981288267106,0.8797925065030596
158,158,0.5825,0.0,0.0025,0.275,0.3075,0.005,0.0025,1.9975,0.5243264935921073,0.9723206274823228
159,159,0.585,0.0,0.0025,0.275,0.31,0.0025,0.0025,0.9975,0.46861943248860705,0.8745140527460848
160,160,0.5875,0.0025,0.0025,0.2775,0.31,0.0,0.0,0.0,0.47287908807370466,0.8880797322886954
161,161,0.5875,0.0,0.0025,0.2775,0.31,0.0,0.0025,-0.0025,0.5234193577328672,0.9829957272664892
162,162,0.595,0.0025,0.0025,0.28,0.315,0.005,0.0,2.0,0.4822763616899145,0.9233475517074544
163,163,0.5975,0.0025,0.0025,0.2825,0.315,0.0,0.0,0.0,0.4938847663505598,0.95174028467306
164,164,0.5975,0.0,0.0025,0.2825,0.315,0.0,0.0025,-0.0025,0.49640226883376815,0.9565916360272202
165,165,0.5975,0.0,0.0025,0.2825,0.315,0.0025,0.005,0.995,0.4700222205507815,0.9057559829090638
166,166,0.595,0.0025,0.0025,0.285,0.31,0.0,0.005,-0.005,0.5075676575834439,0.9717692824781075
167,167,0.5925,0.0025,0.0025,0.2875,0.305,0.0,0.005,-0.005,0.4871849330146474,0.9267377525975065
168,168,0.6,0.0025,0.0025,0.29,0.31,0.005,0.0,2.0,0.4468822548157993,0.8668163994213532
169,169,0.6025,0.0025,0.0025,0.2925,0.31,0.0,0.0,0.0,0.5119177987627365,0.9995240319619042
170,170,0.6025,0.0,0.0025,0.2925,0.31,0.0,0.0025,-0.0025,0.4650377956725342,0.9079904110947326
171,171,0.6025,0.0,0.0025,0.295,0.3075,0.0025,0.005,0.995,0.4878694089481016,0.9525693380485245
172,172,0.6025,0.0,0.0025,0.295,0.3075,0.0,0.0025,-0.0025,0.4831597014758689,0.9433735925335518
173,173,0.6,0.0,0.0025,0.295,0.305,0.0,0.005,-0.005,0.5033240470661731,0.9762964036240784
174,174,0.6025,0.0025,0.0025,0.2975,0.305,0.0,0.0,0.0,0.47510942319200167,0.9276553529486928
175,175,0.6025,0.0,0.0025,0.2975,0.305,0.0,0.0025,-0.0025,0.3368734027806881,0.6577482998674551
176,176,0.6,0.0,0.0025,0.2975,0.3025,0.005,0.01,1.99,0.5020517050173149,0.9738284449129451
177,177,0.605,0.0025,0.0025,0.3,0.305,0.0025,0.0,1.0,0.4554212135571468,0.8951242157798753
178,178,0.615,0.0025,0.0025,0.3025,0.3125,0.0075,0.0,3.0,0.4781915321628064,0.9655285404483697
179,179,0.6175,0.0025,0.0025,0.305,0.3125,0.0,0.0,0.0,0.4527792930714978,0.9204931183372665
180,180,0.62,0.0025,0.0025,0.3075,0.3125,0.0,0.0,0.0,0.48703390478615455,0.9969730520532931
181,181,0.6175,0.0,0.0025,0.3075,0.31,0.0,0.005,-0.005,0.44754833577056247,0.9098586651466991
182,182,0.6175,0.0025,0.0025,0.31,0.3075,0.0,0.0025,-0.0025,0.48120077449266296,0.978273539088535
183,183,0.6175,0.0025,0.0025,0.3125,0.305,0.0,0.0025,-0.0025,0.47707567491639424,0.9698872771050133
184,184,0.6225,0.0025,0.0025,0.315,0.3075,0.0025,0.0,1.0,0.41200854732861136,0.8492595171642645
185,185,0.625,0.0025,0.0025,0.3175,0.3075,0.0,0.0,0.0,0.4418792196870867,0.9172078177255325
186,186,0.6275,0.0025,0.0025,0.32,0.3075,0.0,0.0,0.0,0.4685142285971489,0.979348346192642
187,187,0.6275,0.0,0.0025,0.32,0.3075,0.0,0.0025,-0.0025,0.4747452091980095,0.9923731385556894
188,188,0.63,0.0,0.0025,0.32,0.31,0.0025,0.0025,0.9975,0.4384441903513466,0.9229953433528932
189,189,0.635,0.0025,0.0025,0.3225,0.3125,0.0025,0.0,1.0,0.4292140439804769,0.9165653107900644
190,190,0.635,0.0,0.0025,0.3225,0.3125,0.0,0.0025,-0.0025,0.4504481660652313,0.9619097257292277
191,191,0.64,0.0,0.0025,0.325,0.315,0.005,0.0025,1.9975,0.4196749620888307,0.9092691040523415
192,192,0.64,0.0,0.0025,0.325,0.315,0.0025,0.005,0.995,0.4217639481986643,0.9137951079840799
193,193,0.64,0.0,0.0025,0.325,0.315,0.0,0.0025,-0.0025,0.42751285692495783,0.9262507118657552
194,194,0.6425,0.0025,0.0025,0.3275,0.315,0.0,0.0,0.0,0.4573105664090179,0.9980869749963853
195,195,0.6375,0.0,0.0025,0.3275,0.31,0.0,0.0075,-0.0075,0.40989873226175944,0.8816580234210298
196,196,0.64,0.0025,0.0025,0.33,0.31,0.0,0.0,0.0,0.4590802243944563,0.9946446703554838
197,197,0.6425,0.0025,0.0025,0.3325,0.31,0.0,0.0,0.0,0.45266984689733725,0.9879585370388041
198,198,0.645,0.0025,0.0025,0.335,0.31,0.0,0.0,0.0,0.43000985798203994,0.945443633326986
199,199,0.6475,0.0025,0.0025,0.3375,0.31,0.0025,0.0025,0.9975,0.3980658654099571,0.8817284641072473
200,200,0.65,0.0,0.0025,0.3375,0.3125,0.0025,0.0025,0.9975,0.4010314922300594,0.894960838839245
201,201,0.65,0.0,0.0025,0.335,0.315,0.005,0.0075,1.9925,0.41929085023887347,0.9357092854746024
202,202,0.645,0.0,0.0025,0.33,0.315,0.0,0.0075,-0.0075,0.4341310077314786,0.9545046227909918
203,203,0.6475,0.0025,0.0025,0.3325,0.315,0.0,0.0,0.0,0.44534048380741553,0.9864432369449502
204,204,0.6475,0.0,0.0025,0.3325,0.315,0.0,0.0025,-0.0025,0.4407635588024785,0.9763052035047277
205,205,0.6525,0.0025,0.0025,0.335,0.3175,0.0025,0.0,1.0,0.40163174388432965,0.9030722182305594
206,206,0.65,0.0025,0.0025,0.3375,0.3125,0.0,0.005,-0.005,0.43436461042748603,0.9693486013992563
207,207,0.6525,0.0025,0.0025,0.34,0.3125,0.0,0.0,0.0,0.4365626760060996,0.9816147010806024
208,208,0.6525,0.0,0.0025,0.34,0.3125,0.0,0.0025,-0.0025,0.39735168422236156,0.8934484695305417
209,209,0.655,0.0025,0.0025,0.3425,0.3125,0.0,0.0,0.0,0.4048509941526437,0.9172382576186118
210,210,0.6575,0.0,0.0025,0.3425,0.315,0.0025,0.0025,0.9975,0.4171436494760748,0.952333435290092
211,211,0.66,0.0,0.0025,0.3425,0.3175,0.0025,0.0025,0.9975,0.43182632676803584,0.9934665604802174
212,212,0.6625,0.0,0.0025,0.3425,0.32,0.0025,0.0025,0.9975,0.4127378817160347,0.9569381422845167
213,213,0.665,0.0025,0.0025,0.345,0.32,0.0,0.0,0.0,0.41979358436431413,0.9809248801167108
214,214,0.6625,0.0,0.0025,0.345,0.3175,0.0,0.005,-0.005,0.3697439931790793,0.8572562530063044
215,215,0.6625,0.0025,0.0025,0.3475,0.315,0.0,0.0025,-0.0025,0.43044691310072386,0.9979967616786578
216,216,0.6625,0.0025,0.0025,0.35,0.3125,0.0,0.0025,-0.0025,0.41132836613270024,0.9536701620879107
217,217,0.6625,0.0025,0.0025,0.3525,0.31,0.0,0.0025,-0.0025,0.42099773851557415,0.9760887276110304
218,218,0.665,0.0025,0.0025,0.355,0.31,0.0,0.0,0.0,0.3614094039683619,0.8444995099140301
219,219,0.6625,0.0,0.0025,0.355,0.3075,0.0,0.005,-0.005,0.3948446967142678,0.9154525603361061
220,220,0.6625,0.0,0.0025,0.3575,0.305,0.0025,0.005,0.995,0.41356376712863807,0.9588529683460129
221,221,0.665,0.0025,0.0025,0.36,0.305,0.0,0.0,0.0,0.4261404746419489,0.9957555559931192
222,222,0.6625,0.0,0.0025,0.36,0.3025,0.0,0.005,-0.005,0.4135437639314707,0.9588065906734389
223,223,0.6675,0.0025,0.0025,0.3625,0.305,0.005,0.0025,1.9975,0.4110612772745331,0.9681047158758315
224,224,0.665,0.0,0.0025,0.36,0.305,0.0025,0.0075,0.9925,0.3869615845923542,0.904206877174693
225,225,0.67,0.0025,0.0025,0.3625,0.3075,0.0025,0.0,1.0,0.4016523069548344,0.9534713092824496
226,226,0.67,0.0025,0.0025,0.365,0.305,0.0,0.0025,-0.0025,0.41401336238903824,0.9828148771018886
227,227,0.67,0.0,0.0025,0.3675,0.3025,0.0,0.0025,-0.0025,0.4189161467112459,0.9944534612849752
228,228,0.665,0.0,0.0025,0.37,0.295,0.0,0.0075,-0.0075,0.4007598227217638,0.9364489970808578
229,229,0.6675,0.0025,0.0025,0.3725,0.295,0.0,0.0,0.0,0.38887497967678736,0.9158529944910963
230,230,0.665,0.0,0.0025,0.3725,0.2925,0.0,0.005,-0.005,0.3902661302057973,0.911928555471934
231,231,0.6675,0.0,0.0025,0.3725,0.295,0.0025,0.0025,0.9975,0.390283590809469,0.9191704635784935
232,232,0.67,0.0025,0.0025,0.375,0.295,0.0,0.0,0.0,0.3591912925726388,0.852674280918797
233,233,0.6725,0.0025,0.0025,0.3775,0.295,0.0,0.0,0.0,0.4173340007225228,0.9986398667514804
234,234,0.67,0.0,0.0025,0.38,0.29,0.0,0.005,-0.005,0.4141597458027329,0.9831623726414285
235,235,0.67,0.0,0.0025,0.38,0.29,0.0,0.0025,-0.0025,0.39234354683243056,0.9313735009342389
236,236,0.6725,0.0025,0.0025,0.3825,0.29,0.0,0.0,0.0,0.4010147923912747,0.9595895808768751
237,237,0.6725,0.0025,0.0025,0.385,0.2875,0.0,0.0025,-0.0025,0.4176851662664591,0.9994801719060977
238,238,0.675,0.0025,0.0025,0.3875,0.2875,0.0,0.0,0.0,0.3999236639938325,0.9647095417341713
