,p_e,phi,rho,te,s
36,0.0,1.375,0.05,18186.43522549812,10000.0
37,0.0,1.4,0.05,18334.122073460152,10000.0
38,0.0,1.425,0.05,18474.59939680214,10000.0
39,0.0,1.45,0.05,18608.737080127485,10000.0
40,0.0,1.475,0.05,18737.24202535792,10000.0
41,0.0,1.5,0.05,18860.716698271095,10000.0
42,0.0,1.0,0.1,199.9989233973149,10000.0
43,0.0,1.025,0.1,298.00749874331916,465.90132731437114
44,0.0,1.05,0.1,1324.8778704463205,1290.3673966295407
45,0.0,1.075,0.1,10887.97880459419,8156.112153920124
46,0.0,1.1,0.1,15606.959074153054,10000.0
47,0.0,1.125,0.1,16377.671278205946,10000.0
48,0.0,1.15,0.1,16885.12322920585,10000.0
49,0.0,1.175,0.1,17273.57520445261,10000.0
50,0.0,1.2,0.1,17593.556286675168,10000.0
51,0.0,1.225,0.1,17868.85458476274,10000.0
52,0.0,1.25,0.1,18112.57548379309,10000.0
53,0.0,1.275,0.1,18332.734742032135,10000.0
54,0.0,1.3,0.1,18534.536532123082,10000.0
55,0.0,1.325,0.1,18721.620829123898,10000.0
56,0.0,1.35,0.1,18896.56444724666,10000.0
57,0.0,1.375,0.1,19061.314502369754,10000.0
58,0.0,1.4,0.1,19217.33578401178,10000.0
59,0.0,1.425,0.1,19365.792891944893,10000.0
60,0.0,1.45,0.1,19507.553622634045,10000.0
61,0.0,1.475,0.1,19643.39566722317,10000.0
62,0.0,1.5,0.1,19773.951197887487,10000.0
63,0.0,1.0,0.15000000000000002,199.9989233973149,10000.0
64,0.0,1.025,0.15000000000000002,324.9709796543085,489.3592661169071
65,0.0,1.05,0.15000000000000002,1689.1271276671737,1569.3954454447987
66,0.0,1.075,0.15000000000000002,14119.431300171418,10000.0
67,0.0,1.1,0.15000000000000002,16018.680760673797,10000.0
68,0.0,1.125,0.15000000000000002,16811.09428311836,10000.0
69,0.0,1.15,0.15000000000000002,17339.019344764347,10000.0
70,0.0,1.175,0.15000000000000002,17743.68840879476,10000.0
71,0.0,1.2,0.15000000000000002,18076.8900964478,10000.0
72,0.0,1.225,0.15000000000000002,18363.349509431355,10000.0
73,0.0,1.25,0.15000000000000002,18616.751983577567,10000.0
74,0.0,1.275,0.15000000000000002,18845.501747712024,10000.0
75,0.0,1.3,0.15000000000000002,19055.098614429928,10000.0
76,0.0,1.325,0.15000000000000002,19249.28866210635,10000.0
77,0.0,1.35,0.15000000000000002,19430.791481741235,10000.0
78,0.0,1.375,0.15000000000000002,19601.69224750444,10000.0
79,0.0,1.4,0.15000000000000002,19763.46190930458,10000.0
80,0.0,1.425,0.15000000000000002,19917.35026975731,10000.0
81,0.0,1.45,0.15000000000000002,20064.310169552587,10000.0
82,0.0,1.475,0.15000000000000002,20205.10388128928,10000.0
83,0.0,1.5,0.15000000000000002,20340.36447298144,10000.0
84,0.0,1.0,0.2,199.9989233973149,10000.0
85,0.0,1.025,0.2,341.8625958941675,503.8575042153142
86,0.0,1.05,0.2,1926.7422537986267,1748.204819879223
87,0.0,1.075,0.2,14475.719123773617,10000.0
88,0.0,1.1,0.2,16293.294943992463,10000.0
89,0.0,1.125,0.2,17118.879607477647,10000.0
90,0.0,1.15,0.2,17668.25528375233,10000.0
91,0.0,1.175,0.2,18088.123288888866,10000.0
92,0.0,1.2,0.2,18433.013269973344,10000.0
93,0.0,1.225,0.2,18728.991981933737,10000.0
94,0.0,1.25,0.2,18990.4910482613,10000.0
95,0.0,1.275,0.2,19226.264135454105,10000.0
96,0.0,1.3,0.2,19442.11033131585,10000.0
97,0.0,1.325,0.2,19641.979006810645,10000.0
98,0.0,1.35,0.2,19828.706246037993,10000.0
99,0.0,1.375,0.2,20004.4157228515,10000.0
100,0.0,1.4,0.2,20170.710529748405,10000.0
101,0.0,1.425,0.2,20328.837736889287,10000.0
102,0.0,1.45,0.2,20479.80824803737,10000.0
103,0.0,1.475,0.2,20624.424797263306,10000.0
104,0.0,1.5,0.2,20763.317805618804,10000.0
105,0.0,1.0,0.25,199.9989233973149,10000.0
106,0.0,1.025,0.25,353.37805043378523,513.6606688084503
107,0.0,1.05,0.25,2092.509551529027,1871.6611206076395
108,0.0,1.075,0.25,14668.729677345598,10000.0
109,0.0,1.1,0.25,16500.141131656383,10000.0
110,0.0,1.125,0.25,17361.23870864886,10000.0
111,0.0,1.15,0.25,17931.333475757623,10000.0
112,0.0,1.175,0.25,18365.218728757274,10000.0
113,0.0,1.2,0.25,18720.58958011179,10000.0
114,0.0,1.225,0.25,19024.93305940278,10000.0
115,0.0,1.25,0.25,19293.416602924644,10000.0
116,0.0,1.275,0.25,19535.243071290002,10000.0
117,0.0,1.3,0.25,19756.456969907555,10000.0
118,0.0,1.325,0.25,19961.128380225065,10000.0
119,0.0,1.35,0.25,20152.265723811823,10000.0
120,0.0,1.375,0.25,20332.019066323537,10000.0
121,0.0,1.4,0.25,20502.07583575433,10000.0
122,0.0,1.425,0.25,20663.757935799513,10000.0
123,0.0,1.45,0.25,20818.08862557848,10000.0
124,0.0,1.475,0.25,20965.8631236955,10000.0
125,0.0,1.5,0.25,21107.791670037557,10000.0
126,0.0,1.0,0.30000000000000004,199.9989233973149,10000.0
127,0.0,1.025,0.30000000000000004,361.72902754414525,520.7314617595209
128,0.0,1.05,0.30000000000000004,2214.494336731969,1961.8951557296182
129,0.0,1.075,0.30000000000000004,14796.761023967523,10000.0
130,0.0,1.1,0.30000000000000004,16666.64314101338,10000.0
131,0.0,1.125,0.30000000000000004,17563.773411248207,10000.0
132,0.0,1.15,0.30000000000000004,18153.770645129134,10000.0
133,0.0,1.175,0.30000000000000004,18600.726350793364,10000.0
134,0.0,1.2,0.30000000000000004,18965.689756050266,10000.0
135,0.0,1.225,0.30000000000000004,19277.625214459935,10000.0
136,0.0,1.25,0.30000000000000004,19552.38008698534,10000.0
137,0.0,1.275,0.30000000000000004,19799.595584326285,10000.0
138,0.0,1.3,0.30000000000000004,20025.529518350962,10000.0
139,0.0,1.325,0.30000000000000004,20234.44674606998,10000.0
140,0.0,1.35,0.30000000000000004,20429.441127431583,10000.0
141,0.0,1.375,0.30000000000000004,20612.755522770225,10000.0
142,0.0,1.4,0.30000000000000004,20786.131541972878,10000.0
143,0.0,1.425,0.30000000000000004,20950.899610172393,10000.0
144,0.0,1.45,0.30000000000000004,21108.123919539303,10000.0
145,0.0,1.475,0.30000000000000004,21258.676110963315,10000.0
146,0.0,1.5,0.30000000000000004,21403.23662353829,10000.0
147,0.0,1.0,0.35000000000000003,199.9989233973149,10000.0
148,0.0,1.025,0.35000000000000003,368.07107241929145,526.0808999812913
149,0.0,1.05,0.35000000000000003,2308.0408178190764,2030.7582780697005
150,0.0,1.075,0.35000000000000003,14889.552050246753,10000.0
151,0.0,1.1,0.35000000000000003,16806.5145482686,10000.0
152,0.0,1.125,0.35000000000000003,17739.82995259637,10000.0
153,0.0,1.15,0.35000000000000003,18349.123633562274,10000.0
154,0.0,1.175,0.35000000000000003,18808.46130118213,10000.0
155,0.0,1.2,0.35000000000000003,19182.406811065484,10000.0
156,0.0,1.225,0.35000000000000003,19501.341211770337,10000.0
157,0.0,1.25,0.35000000000000003,19781.874590695566,10000.0
158,0.0,1.275,0.35000000000000003,20034.025210953445,10000.0
159,0.0,1.3,0.35000000000000003,20264.24138304133,10000.0
160,0.0,1.325,0.35000000000000003,20477.041457962143,10000.0
161,0.0,1.35,0.35000000000000003,20675.51564038264,10000.0
162,0.0,1.375,0.35000000000000003,20862.052923086783,10000.0
163,0.0,1.4,0.35000000000000003,21038.43208353526,10000.0
164,0.0,1.425,0.35000000000000003,21205.970687020552,10000.0
165,0.0,1.45,0.35000000000000003,21365.83109746773,10000.0
166,0.0,1.475,0.35000000000000003,21518.849295232703,10000.0
167,0.0,1.5,0.35000000000000003,21665.74173492323,10000.0
168,0.0,1.0,0.4,199.9989233973149,10000.0
169,0.0,1.025,0.4,373.0616507516512,530.2785534621145
170,0.0,1.05,0.4,2382.1880521367707,2085.14812409046
171,0.0,1.075,0.4,14960.550751452673,10000.0
172,0.0,1.1,0.4,16927.617636751376,10000.0
173,0.0,1.125,0.4,17897.3509780812,10000.0
174,0.0,1.15,0.4,18525.548941241235,10000.0
175,0.0,1.175,0.4,18996.81912093937,10000.0
176,0.0,1.2,0.4,19379.30153031172,10000.0
177,0.0,1.225,0.4,19704.86986150405,10000.0
178,0.0,1.25,0.4,19990.798710583582,10000.0
179,0.0,1.275,0.4,20247.53787728508,10000.0
180,0.0,1.3,0.4,20481.772229393053,10000.0
181,0.0,1.325,0.4,20698.129927219412,10000.0
182,0.0,1.35,0.4,20899.875366330314,10000.0
183,0.0,1.375,0.4,21089.369597911063,10000.0
184,0.0,1.4,0.4,21268.475093074867,10000.0
185,0.0,1.425,0.4,21438.61839051182,10000.0
186,0.0,1.45,0.4,21600.885656396553,10000.0
187,0.0,1.475,0.4,21756.167596451163,10000.0
188,0.0,1.5,0.4,21905.270987258573,10000.0
189,0.0,1.0,0.45,199.9989233973149,10000.0
190,0.0,1.025,0.45,377.09434382203125,533.6620372846196
191,0.0,1.05,0.45,2442.5298222184642,2129.2861748705877
192,0.0,1.075,0.45,15016.98822917888,10000.0
193,0.0,1.1,0.45,17034.922205944702,10000.0
194,0.0,1.125,0.45,18041.540753410354,10000.0
195,0.0,1.15,0.45,18688.463763172724,10000.0
196,0.0,1.175,0.45,19171.380440621604,10000.0
197,0.0,1.2,0.45,19562.113130628717,10000.0
198,0.0,1.225,0.45,19894.009024695402,10000.0
199,0.0,1.25,0.45,20185.11947556247,10000.0
200,0.0,1.275,0.45,20446.22340578709,10000.0
201,0.0,1.3,0.45,20684.275249355152,10000.0
202,0.0,1.325,0.45,20904.01911080774,10000.0
203,0.0,1.35,0.45,21108.809650422358,10000.0
204,0.0,1.375,0.45,21301.12036063089,10000.0
205,0.0,1.4,0.45,21482.8232605411,10000.0
206,0.0,1.425,0.45,21655.36594057634,10000.0
207,0.0,1.45,0.45,21819.911598871386,10000.0
208,0.0,1.475,0.45,21977.338858648,10000.0
209,0.0,1.5,0.45,22128.464467039932,10000.0
210,0.0,1.0,0.5,199.9989233973149,10000.0
211,0.0,1.025,0.5,380.44415986255586,536.4689541022985
212,0.0,1.05,0.5,2492.759281098044,2165.9448679730745
213,0.0,1.075,0.5,15063.180674999652,10000.0
214,0.0,1.1,0.5,17131.76725660953,10000.0
215,0.0,1.125,0.5,18176.079291321894,10000.0
216,0.0,1.15,0.5,18841.789712044156,10000.0
217,0.0,1.175,0.5,19336.202745953906,10000.0
218,0.0,1.2,0.5,19735.013205789215,10000.0
219,0.0,1.225,0.5,20073.100925182644,10000.0
220,0.0,1.25,0.5,20369.21537890147,10000.0
221,0.0,1.275,0.5,20634.539289016368,10000.0
222,0.0,1.3,0.5,20876.262169888276,10000.0
223,0.0,1.325,0.5,21099.265809341654,10000.0
224,0.0,1.35,0.5,21306.98896871568,10000.0
225,0.0,1.375,0.5,21501.979462242554,10000.0
226,0.0,1.4,0.5,21686.150569954516,10000.0
227,0.0,1.425,0.5,21861.030847875303,10000.0
228,0.0,1.45,0.5,22027.730712800432,10000.0
229,0.0,1.475,0.5,22187.228142277967,10000.0
230,0.0,1.5,0.5,22340.282482885515,10000.0
231,0.0,1.0,0.55,199.9989233973149,10000.0
232,0.0,1.025,0.55,383.26772088997274,538.8300228918557
233,0.0,1.05,0.55,2535.385321456304,2196.996618848031
234,0.0,1.075,0.55,15101.895302362056,10000.0
235,0.0,1.1,0.55,17220.561317332158,10000.0
236,0.0,1.125,0.55,18303.759935583552,10000.0
237,0.0,1.15,0.55,18988.536628608148,10000.0
238,0.0,1.175,0.55,19494.498700668686,10000.0
239,0.0,1.2,0.55,19901.334780968118,10000.0
240,0.0,1.225,0.55,20245.535294043013,10000.0
241,0.0,1.25,0.55,20546.577262669027,10000.0
242,0.0,1.275,0.55,20816.050595608223,10000.0
243,0.0,1.3,0.55,21061.346626311984,10000.0
244,0.0,1.325,0.55,21287.51046860952,10000.0
245,0.0,1.35,0.55,21498.103527179315,10000.0
246,0.0,1.375,0.55,21695.71349273118,10000.0
247,0.0,1.4,0.55,21882.305942581974,10000.0
248,0.0,1.425,0.55,22059.42557161623,10000.0
249,0.0,1.45,0.55,22228.219302063997,10000.0
250,0.0,1.475,0.55,22389.72585756837,10000.0
251,0.0,1.5,0.55,22544.670482964728,10000.0
252,0.0,1.0,0.6000000000000001,199.9989233973149,10000.0
253,0.0,1.025,0.6000000000000001,385.7069918660797,540.8686959977775
254,0.0,1.05,0.6000000000000001,2572.205360757377,2223.777727114391
255,0.0,1.075,0.6000000000000001,15135.010151939337,10000.0
256,0.0,1.1,0.6000000000000001,17303.13387211512,10000.0
257,0.0,1.125,0.6000000000000001,18426.905082545378,10000.0
258,0.0,1.15,0.6000000000000001,19131.33136757805,10000.0
259,0.0,1.175,0.6000000000000001,19649.006914253838,10000.0
260,0.0,1.2,0.6000000000000001,20063.939379971132,10000.0
261,0.0,1.225,0.6000000000000001,20414.250442899378,10000.0
262,0.0,1.25,0.6000000000000001,20720.202263411138,10000.0
263,0.0,1.275,0.6000000000000001,20993.811035862695,10000.0
264,0.0,1.3,0.6000000000000001,21242.663302233104,10000.0
265,0.0,1.325,0.6000000000000001,21471.98514806255,10000.0
266,0.0,1.35,0.6000000000000001,21685.422332871156,10000.0
267,0.0,1.375,0.6000000000000001,21885.598396308298,10000.0
268,0.0,1.4,0.6000000000000001,22074.581248376304,10000.0
269,0.0,1.425,0.6000000000000001,22253.92153773606,10000.0
270,0.0,1.45,0.6000000000000001,22424.8183105457,10000.0
271,0.0,1.475,0.6000000000000001,22588.249295535115,10000.0
272,0.0,1.5,0.6000000000000001,22745.057391582915,10000.0
273,0.0,1.0,0.65,199.9989233973149,10000.0
274,0.0,1.025,0.65,387.83923970633566,542.6484326131376
275,0.0,1.05,0.65,2604.529417029589,2247.2563989926584
276,0.0,1.075,0.65,15163.864048890295,10000.0
277,0.0,1.1,0.65,17380.96491354168,10000.0
278,0.0,1.125,0.65,18547.64136515419,10000.0
279,0.0,1.15,0.65,19272.590475785488,10000.0
280,0.0,1.175,0.65,19802.368601919454,10000.0
281,0.0,1.2,0.65,20225.5781343209,10000.0
282,0.0,1.225,0.65,20582.113863418268,10000.0
283,0.0,1.25,0.65,20893.06538715918,10000.0
284,0.0,1.275,0.65,21170.82423410582,10000.0
285,0.0,1.3,0.65,21423.287859119788,10000.0
286,0.0,1.325,0.65,21655.77478236189,10000.0
287,0.0,1.35,0.65,21872.062655524132,10000.0
288,0.0,1.375,0.65,22074.86499838908,10000.0
289,0.0,1.4,0.65,22266.21716317424,10000.0
290,0.0,1.425,0.65,22447.771296729585,10000.0
291,0.0,1.45,0.65,22620.771613782763,10000.0
292,0.0,1.475,0.65,22786.186055384762,10000.0
293,0.0,1.5,0.65,22944.834067610434,10000.0
294,0.0,1.0,0.7000000000000001,199.9989233973149,10000.0
295,0.0,1.025,0.7000000000000001,389.73864974971855,544.2326226789028
296,0.0,1.05,0.7000000000000001,2633.3878040842174,2268.195156109627
297,0.0,1.075,0.7000000000000001,15189.454895573808,10000.0
298,0.0,1.1,0.7000000000000001,17455.344589749395,10000.0
299,0.0,1.125,0.7000000000000001,18668.132782478973,10000.0
300,0.0,1.15,0.7000000000000001,19414.90799531772,10000.0
301,0.0,1.175,0.7000000000000001,19957.40009407405,10000.0
302,0.0,1.2,0.7000000000000001,20389.244844096156,10000.0
303,0.0,1.225,0.7000000000000001,20752.236349616396,10000.0
304,0.0,1.25,0.7000000000000001,21068.355801165486,10000.0
305,0.0,1.275,0.7000000000000001,21350.383309331195,10000.0
306,0.0,1.3,0.7000000000000001,21606.562847905665,10000.0
307,0.0,1.325,0.7000000000000001,21842.27878083601,10000.0
308,0.0,1.35,0.7000000000000001,22061.480732766126,10000.0
309,0.0,1.375,0.7000000000000001,22266.95101705985,10000.0
310,0.0,1.4,0.7000000000000001,22460.78168199991,10000.0
311,0.0,1.425,0.7000000000000001,22644.615558288286,10000.0
312,0.0,1.45,0.7000000000000001,22819.71092356314,10000.0
313,0.0,1.475,0.7000000000000001,22987.153675389534,10000.0
314,0.0,1.5,0.7000000000000001,23147.70820275098,10000.0
315,0.0,1.0,0.75,199.9989233973149,10000.0
316,0.0,1.025,0.75,391.4591159822947,545.6663851888446
317,0.0,1.05,0.75,2659.597233961036,2287.1913185827116
318,0.0,1.075,0.75,15212.577223674605,10000.0
319,0.0,1.1,0.75,17527.52937607205,10000.0
320,0.0,1.125,0.75,18790.894787366942,10000.0
321,0.0,1.15,0.75,19561.44006321664,10000.0
322,0.0,1.175,0.75,20117.57959359753,10000.0
323,0.0,1.2,0.75,20558.62583406109,10000.0
324,0.0,1.225,0.75,20928.471075447047,10000.0
325,0.0,1.25,0.75,21249.999293740508,10000.0
326,0.0,1.275,0.75,21536.558679419348,10000.0
327,0.0,1.3,0.75,21796.59131656505,10000.0
328,0.0,1.325,0.75,22035.763982817265,10000.0
329,0.0,1.35,0.75,22258.004643671135,10000.0
330,0.0,1.375,0.75,22466.237259296726,10000.0
331,0.0,1.4,0.75,22662.637025557127,10000.0
332,0.0,1.425,0.75,22848.82265077122,10000.0
333,0.0,1.45,0.75,23026.182055423797,10000.0
334,0.0,1.475,0.75,23195.680537211756,10000.0
335,0.0,1.5,0.75,23358.252453957197,10000.0
336,0.0,1.0,0.8,199.9989233973149,10000.0
337,0.0,1.025,0.8,393.05190290466675,546.9930937682377
338,0.0,1.05,0.8,2683.900137748162,2304.789651730181
339,0.0,1.075,0.8,15233.920880958101,10000.0
340,0.0,1.1,0.8,17598.918959243038,10000.0
341,0.0,1.125,0.8,18919.348182865502,10000.0
342,0.0,1.15,0.8,19716.547043416605,10000.0
343,0.0,1.175,0.8,20287.80444587701,10000.0
344,0.0,1.2,0.8,20738.955021455837,10000.0
345,0.0,1.225,0.8,21116.259070452277,10000.0
346,0.0,1.25,0.8,21443.692515877192,10000.0
347,0.0,1.275,0.8,21735.142827694333,10000.0
348,0.0,1.3,0.8,21999.380760670203,10000.0
349,0.0,1.325,0.8,22242.21185046414,10000.0
350,0.0,1.35,0.8,22467.776623483885,10000.0
351,0.0,1.375,0.8,22678.984953329862,10000.0
352,0.0,1.4,0.8,22878.12311926079,10000.0
353,0.0,1.425,0.8,23066.902116555008,10000.0
354,0.0,1.45,0.8,23246.60078598669,10000.0
355,0.0,1.475,0.8,23418.3539612573,10000.0
356,0.0,1.5,0.8,23583.070075658816,10000.0
357,0.0,1.0,0.8500000000000001,199.9989233973149,10000.0
358,0.0,1.025,0.8500000000000001,394.56705575701903,548.2545687991241
359,0.0,1.05,0.8500000000000001,2707.0636182311755,2321.547795913397
360,0.0,1.075,0.8500000000000001,15254.186300997577,10000.0
361,0.0,1.1,0.8500000000000001,17671.411240940903,10000.0
362,0.0,1.125,0.8500000000000001,19058.942062064787,10000.0
363,0.0,1.15,0.8500000000000001,19887.441540514028,10000.0
364,0.0,1.175,0.8500000000000001,20476.18904332212,10000.0
365,0.0,1.2,0.8500000000000001,20938.893691418984,10000.0
366,0.0,1.225,0.8500000000000001,21324.692635055886,10000.0
367,0.0,1.25,0.8500000000000001,21658.810818760852,10000.0
368,0.0,1.275,0.8500000000000001,21955.796273427655,10000.0
369,0.0,1.3,0.8500000000000001,22224.754017428004,10000.0
370,0.0,1.325,0.8500000000000001,22471.712653889346,10000.0
371,0.0,1.35,0.8500000000000001,22700.99124937954,10000.0
372,0.0,1.375,0.8500000000000001,22915.558410136062,10000.0
373,0.0,1.4,0.8500000000000001,23117.77807499018,10000.0
374,0.0,1.425,0.8500000000000001,23309.388702200067,10000.0
375,0.0,1.45,0.8500000000000001,23491.781976168415,10000.0
376,0.0,1.475,0.8500000000000001,23666.080338785247,10000.0
377,0.0,1.5,0.8500000000000001,23833.110656260855,10000.0
378,0.0,1.0,0.9,199.9989233973149,10000.0
379,0.0,1.025,0.9,396.0747329088938,549.5094733535492
380,0.0,1.05,0.9,2730.146647577707,2338.2341028774485
381,0.0,1.075,0.9,15274.306696305419,10000.0
382,0.0,1.1,0.9,17748.305492412273,10000.0
383,0.0,1.125,0.9,19220.46619822187,10000.0
384,0.0,1.15,0.9,20088.619425246263,10000.0
385,0.0,1.175,0.9,20699.14251537089,10000.0
386,0.0,1.2,0.9,21176.065362118134,10000.0
387,0.0,1.225,0.9,21572.255221564643,10000.0
388,0.0,1.25,0.9,21914.515935912546,10000.0
389,0.0,1.275,0.9,22218.175391390534,10000.0
390,0.0,1.3,0.9,22492.82966189078,10000.0
391,0.0,1.325,0.9,22744.804704423637,10000.0
392,0.0,1.35,0.9,22978.508597760596,10000.0
393,0.0,1.375,0.9,23197.12659627158,10000.0
394,0.0,1.4,0.9,23403.03706560127,10000.0
395,0.0,1.425,0.9,23598.10712338821,10000.0
396,0.0,1.45,0.9,23783.699050111274,10000.0
397,0.0,1.475,0.9,23960.97258886544,10000.0
398,0.0,1.5,0.9,24130.88231101053,10000.0
399,0.0,1.0,0.9500000000000001,199.9989233973149,10000.0
400,0.0,1.025,0.9500000000000001,397.72125003246674,550.8796287852941
401,0.0,1.05,0.9500000000000001,2755.435641839857,2356.500797121442
402,0.0,1.075,0.9500000000000001,15296.265943419092,10000.0
403,0.0,1.1,0.9500000000000001,17838.02936993745,10000.0
404,0.0,1.125,0.9500000000000001,19434.211474606203,10000.0
405,0.0,1.15,0.9500000000000001,20361.55840842221,10000.0
406,0.0,1.175,0.9500000000000001,21003.839215784803,10000.0
407,0.0,1.2,0.9500000000000001,21501.242458258002,10000.0
408,0.0,1.225,0.9500000000000001,21912.197160423184,10000.0
409,0.0,1.25,0.9500000000000001,22265.95447342997,10000.0
410,0.0,1.275,0.9500000000000001,22579.04447147006,10000.0
411,0.0,1.3,0.9500000000000001,22861.704630291926,10000.0
412,0.0,1.325,0.9500000000000001,23120.667045552782,10000.0
413,0.0,1.35,0.9500000000000001,23360.58592935667,10000.0
414,0.0,1.375,0.9500000000000001,23584.818362349713,10000.0
415,0.0,1.4,0.9500000000000001,23795.91390699376,10000.0
416,0.0,1.425,0.9500000000000001,23995.73635634968,10000.0
417,0.0,1.45,0.9500000000000001,24185.763760774556,10000.0
418,0.0,1.475,0.9500000000000001,24367.23017681612,10000.0
419,0.0,1.5,0.9500000000000001,24541.072601487147,10000.0
420,0.0,1.0,1.0,199.9989233973149,10000.0
421,0.0,1.025,1.0,403.27307203756584,555.5309214920728
422,0.0,1.05,1.0,2841.593647348972,2418.692238988434
423,0.0,1.075,1.0,15370.436453821567,10000.0
424,0.0,1.1,1.0,18173.39161754604,10000.0
425,0.0,1.125,1.0,21142.93003696243,10000.0
426,0.0,1.15,1.0,24563.338701986013,10000.0
427,0.0,1.175,1.0,28532.86956345091,10000.0
428,0.0,1.2,1.0,33143.375178121605,10000.0
429,0.0,1.225,1.0,38498.81944429935,10000.0
430,0.0,1.25,1.0,44719.62335994799,10000.0
431,0.0,1.275,1.0,51945.62338935409,10000.0
432,0.0,1.3,1.0,60339.24627536827,10000.0
433,0.0,1.325,1.0,70089.16402993615,10000.0
434,0.0,1.35,1.0,81414.53540203803,10000.0
435,0.0,1.375,1.0,94569.93219228197,10000.0
436,0.0,1.4,1.0,109851.0615278801,10000.0
437,0.0,1.425,1.0,127601.41277128617,10000.0
438,0.0,1.45,1.0,148219.97847690686,10000.0
439,0.0,1.475,1.0,172170.2229497697,10000.0
440,0.0,1.5,1.0,199990.49999999997,10000.0
441,0.001,1.0,0.0,182.26359671947043,423.8425493514627
442,0.001,1.025,0.0,182.26359671947043,423.8425493514627
443,0.001,1.05,0.0,182.26359671947043,423.8425493514627
444,0.001,1.075,0.0,182.26359671947043,423.8425493514627
445,0.001,1.1,0.0,182.26359671947043,423.8425493514627
446,0.001,1.125,0.0,182.26359671947043,423.8425493514627
447,0.001,1.15,0.0,182.26359671947043,423.8425493514627
448,0.001,1.175,0.0,182.26359671947043,423.8425493514627
449,0.001,1.2,0.0,182.26359671947043,423.8425493514627
450,0.001,1.225,0.0,182.26359671947043,423.8425493514627
451,0.001,1.25,0.0,182.26359671947043,423.8425493514627
452,0.001,1.275,0.0,182.26359671947043,423.8425493514627
453,0.001,1.3,0.0,182.26359671947043,423.8425493514627
454,0.001,1.325,0.0,182.26359671947043,423.8425493514627
455,0.001,1.35,0.0,182.26359671947043,423.8425493514627
456,0.001,1.375,0.0,182.26359671947043,423.8425493514627
457,0.001,1.4,0.0,182.26359671947043,423.8425493514627
458,0.001,1.425,0.0,182.26359671947043,423.8425493514627
459,0.001,1.45,0.0,182.26359671947043,423.8425493514627
460,0.001,1.475,0.0,182.26359671947043,423.8425493514627
461,0.001,1.5,0.0,182.26359671947043,423.8425493514627
462,0.001,1.0,0.05,182.26359671947043,423.8425493514627
463,0.001,1.025,0.05,217.96661841325422,435.0807628115442
464,0.001,1.05,0.05,350.29673435738925,527.3360265211909
465,0.001,1.075,0.05,578.2168273071413,678.5567834032718
466,0.001,1.1,0.05,883.3741266935855,861.9414345577298
467,0.001,1.125,0.05,1309.7222480584298,1104.2684071353412
468,0.001,1.15,0.05,1976.7792348164253,1483.9287399883299
469,0.001,1.175,0.05,3409.266319664405,2374.2286859939345
470,0.001,1.2,0.05,15022.00280125548,10000.0
471,0.001,1.225,0.05,17334.915625410875,10000.0
472,0.001,1.25,0.05,19829.091017914532,10000.0
473,0.001,1.275,0.05,22661.262354232964,10000.0
474,0.001,1.3,0.05,25895.72936023581,10000.0
475,0.001,1.325,0.05,29592.566926805954,10000.0
476,0.001,1.35,0.05,33818.39087938782,10000.0
477,0.001,1.375,0.05,38648.99391909849,10000.0
478,0.001,1.4,0.05,44171.06270229527,10000.0
479,0.001,1.425,0.05,50483.578827261925,10000.0
480,0.001,1.45,0.05,57699.81069636618,10000.0
