,x,Admin,A_shk_c,A_shk,A_pool_shk,A_pool_exp,A_exp_add,A_exp_rem,A_exp,Ecap,Access
237,237,0.4875,0.0025,0.0025,0.0475,0.44,0.0225,0.0375,8.9625,0.6557953053406395,0.9846705353248087
238,238,0.495,0.0,0.0025,0.045,0.45,0.025,0.02,9.98,0.6172701388357019,0.9426562963248611
239,239,0.4925,0.0,0.0025,0.0425,0.45,0.025,0.03,9.97,0.6487174394071792,0.9841567898334644
240,240,0.48,0.0025,0.0025,0.045,0.435,0.0175,0.0325,6.9675,0.6400587528594249,0.9451501878316938
241,241,0.495,0.0025,0.0025,0.0475,0.4475,0.0375,0.025,14.975,0.6100668925615361,0.9303489391694009
242,242,0.495,0.0,0.0025,0.045,0.45,0.025,0.0275,9.9725,0.6509798824638484,0.9941357055483603
243,243,0.505,0.0025,0.0025,0.0475,0.4575,0.0325,0.025,12.975,0.6386213464003624,0.996057784664154
244,244,0.5125,0.0,0.0025,0.045,0.4675,0.03,0.025,11.975,0.6300007396131647,0.9971227561381805
245,245,0.495,0.0,0.0025,0.045,0.45,0.02,0.04,7.96,0.5608299650063934,0.8552628725799617
246,246,0.4925,0.0,0.0025,0.04,0.4525,0.0175,0.0225,6.9775,0.6164504017609337,0.9338992977307564
247,247,0.5,0.0,0.0025,0.04,0.46,0.03,0.025,11.975,0.649269507527267,0.9977404755935171
248,248,0.5,0.0,0.0025,0.04,0.46,0.0175,0.02,6.98,0.6453803578265689,0.993167981920001
249,249,0.5175,0.0,0.0025,0.04,0.4775,0.0375,0.0225,14.9775,0.6188114475487853,0.9886669815026741
250,250,0.52,0.0,0.0025,0.04,0.48,0.02,0.02,7.98,0.5266098216085244,0.8472117531241352
251,251,0.495,0.0025,0.0025,0.0425,0.4525,0.02,0.0475,7.9525,0.4973972053444949,0.7574646014750518
252,252,0.5,0.0025,0.0025,0.045,0.455,0.0175,0.015,6.985,0.6108398024901791,0.9413453251304189
253,253,0.48,0.0,0.0025,0.045,0.435,0.015,0.0375,5.9625,0.643684407724991,0.9505040531790444
254,254,0.475,0.0025,0.0025,0.045,0.43,0.015,0.0225,5.9775,0.6570870540125933,0.9592710828190999
255,255,0.4975,0.0,0.0025,0.045,0.4525,0.0375,0.0175,14.9825,0.6095611116578568,0.9305107256459602
256,256,0.4925,0.0025,0.0025,0.0475,0.445,0.0075,0.015,2.985,0.5380563517525173,0.8128621734505429
257,257,0.5025,0.0025,0.0025,0.05,0.4525,0.02,0.0125,7.9875,0.6080048846811791,0.9379319487771026
258,258,0.505,0.0025,0.0025,0.0525,0.4525,0.0175,0.0175,6.9825,0.6229578553855216,0.9660958312857396
259,259,0.51,0.0,0.0025,0.0525,0.4575,0.0275,0.025,10.975,0.6372737296171292,0.9988887738980063
260,260,0.515,0.0,0.0025,0.05,0.465,0.0275,0.025,10.975,0.6185335991222425,0.9814358861378963
261,261,0.505,0.0025,0.0025,0.0525,0.4525,0.015,0.0275,5.9725,0.6155084364377774,0.9545431194470505
262,262,0.4975,0.0,0.0025,0.05,0.4475,0.0125,0.0225,4.9775,0.6523453011682898,0.9958218921002158
263,263,0.49,0.0,0.0025,0.045,0.445,0.02,0.03,7.97,0.5043197392154396,0.7590282590319681
264,264,0.485,0.0,0.0025,0.045,0.44,0.0175,0.025,6.975,0.5516243893348823,0.8228872514215491
265,265,0.515,0.0025,0.0025,0.0475,0.4675,0.04,0.0125,15.9875,0.5269191617991895,0.8385027125512536
266,266,0.525,0.0,0.0025,0.0475,0.4775,0.03,0.0225,11.9775,0.5547777370224213,0.9024317998163424
267,267,0.525,0.0,0.0025,0.0475,0.4775,0.0175,0.02,6.98,0.5820303150881072,0.9467623333475724
268,268,0.515,0.0,0.0025,0.045,0.47,0.0125,0.025,4.975,0.5893330759523363,0.9364621390954664
269,269,0.5075,0.0025,0.0025,0.0475,0.46,0.0225,0.0325,8.9675,0.5461718897735137,0.8539735526506101
270,270,0.4875,0.0,0.0025,0.045,0.4425,0.02,0.0425,7.9575,0.5980777382337124,0.8967648785857425
271,271,0.4975,0.0025,0.0025,0.045,0.4525,0.0375,0.03,14.97,0.6382051893422708,0.9783622280931865
272,272,0.5175,0.0,0.0025,0.045,0.4725,0.035,0.0175,13.9825,0.6019208746343288,0.9630858271176659
273,273,0.5275,0.0025,0.0025,0.0475,0.48,0.02,0.0125,7.9875,0.5785043858087808,0.9462746461101673
274,274,0.5175,0.0,0.0025,0.045,0.4725,0.0275,0.04,10.96,0.5850946961073018,0.9347981673335577
275,275,0.52,0.0025,0.0025,0.0475,0.4725,0.02,0.02,7.98,0.5688405279610307,0.9151526636360066
276,276,0.5175,0.0,0.0025,0.0475,0.47,0.0175,0.0225,6.9775,0.5733087000016551,0.9186462712320432
277,277,0.5275,0.0,0.0025,0.0475,0.48,0.0275,0.02,10.98,0.6102424189977854,0.999674728965784
278,278,0.525,0.0,0.0025,0.0425,0.4825,0.02,0.025,7.975,0.5718323624997285,0.9315516363248634
279,279,0.525,0.0025,0.0025,0.0425,0.4825,0.0225,0.025,8.975,0.5941318865590615,0.9678789928877707
280,280,0.5225,0.0025,0.0025,0.045,0.4775,0.02,0.025,7.975,0.6011248293952446,0.9738621706893342
281,281,0.5075,0.0,0.0025,0.045,0.4625,0.0225,0.04,8.96,0.5777335345439354,0.9046183912850655
282,282,0.4975,0.0,0.0025,0.0425,0.455,0.0175,0.03,6.97,0.6443550540485029,0.9863988459619846
283,283,0.495,0.0025,0.0025,0.0425,0.4525,0.02,0.025,7.975,0.653431242909095,0.9950820605409006
284,284,0.5025,0.0025,0.0025,0.0425,0.46,0.0275,0.0225,10.9775,0.5025760575689623,0.7797131222019191
285,285,0.515,0.0025,0.0025,0.0425,0.4725,0.03,0.02,11.98,0.6124640591242337,0.9732177376939881
286,286,0.5075,0.0,0.0025,0.0425,0.465,0.0175,0.0275,6.9725,0.630226316056617,0.9839865198584403
287,287,0.505,0.0,0.0025,0.0425,0.4625,0.025,0.03,9.97,0.5760667725359819,0.8946513313372063
288,288,0.5125,0.0,0.0025,0.04,0.4725,0.02,0.015,7.985,0.5556228919700483,0.8781312322398728
289,289,0.5375,0.0,0.0025,0.04,0.4975,0.045,0.0225,17.9775,0.45855329241043774,0.7648501190148042
290,290,0.55,0.0025,0.0025,0.0425,0.5075,0.025,0.015,9.985,0.5459408922257513,0.9372210426256646
291,291,0.545,0.0,0.0025,0.0425,0.5025,0.025,0.0325,9.9675,0.579611906629462,0.98353201850526
292,292,0.5375,0.0,0.0025,0.0425,0.495,0.0175,0.0275,6.9725,0.5940627220374654,0.9923754063842756
293,293,0.5475,0.0025,0.0025,0.045,0.5025,0.0375,0.03,14.97,0.5487843109260643,0.9366309750808417
294,294,0.5425,0.0025,0.0025,0.0475,0.495,0.0175,0.025,6.975,0.5435292042724913,0.917006179717668
295,295,0.5425,0.0025,0.0025,0.05,0.4925,0.025,0.0275,9.9725,0.5361148271775805,0.907265167985059
296,296,0.555,0.0,0.0025,0.0475,0.5075,0.0275,0.0175,10.9825,0.5343828709823188,0.9296724376787764
297,297,0.55,0.0025,0.0025,0.05,0.5,0.0175,0.025,6.975,0.56182981998285,0.9689933832436474
298,298,0.5425,0.0025,0.0025,0.0525,0.49,0.0175,0.0275,6.9725,0.5769635594758978,0.9778872991847872
299,299,0.545,0.0,0.0025,0.0525,0.4925,0.035,0.035,13.965,0.5678767226758427,0.971048649935768
300,300,0.5475,0.0025,0.0025,0.055,0.4925,0.0175,0.0175,6.9825,0.5761640064980093,0.9925121372398007
301,301,0.56,0.0,0.0025,0.055,0.505,0.0325,0.0225,12.9775,0.5089234488414088,0.9016611121492154
302,302,0.5725,0.0,0.0025,0.055,0.5175,0.025,0.015,9.985,0.4621976137430929,0.8442371313556132
303,303,0.5675,0.0,0.0025,0.055,0.5125,0.0125,0.02,4.98,0.5050893466573365,0.911297996049901
304,304,0.5575,0.0025,0.0025,0.0575,0.5,0.0175,0.03,6.97,0.520500984179268,0.9152183914461325
305,305,0.56,0.0025,0.0025,0.06,0.5,0.02,0.02,7.98,0.560150461869764,0.9924201558607633
306,306,0.565,0.0025,0.0025,0.0625,0.5025,0.0175,0.015,6.985,0.537849229110437,0.9645033955090048
307,307,0.5625,0.0025,0.0025,0.065,0.4975,0.0275,0.0325,10.9675,0.5607181289799928,0.9994339321144957
308,308,0.54,0.0,0.0025,0.06,0.48,0.0225,0.0475,8.9525,0.575543742121671,0.975815926151581
309,309,0.5225,0.0,0.0025,0.0575,0.465,0.0125,0.0325,4.9675,0.6000221456119061,0.9763863410337854
310,310,0.5075,0.0,0.0025,0.0575,0.45,0.01,0.0275,3.9725,0.6022573700180157,0.948448849267073
311,311,0.535,0.0,0.0025,0.055,0.48,0.0475,0.0225,18.9775,0.5988534254548264,0.9977208514761307
312,312,0.5275,0.0025,0.0025,0.0575,0.47,0.015,0.025,5.975,0.607597927841783,0.9953426292996043
313,313,0.535,0.0,0.0025,0.0575,0.4775,0.0275,0.0225,10.9775,0.6001376920687289,0.9998605062315024
314,314,0.525,0.0,0.0025,0.0575,0.4675,0.0175,0.03,6.97,0.5565016957508676,0.9106154480250626
315,315,0.5175,0.0025,0.0025,0.06,0.4575,0.0175,0.0275,6.9725,0.6112632621436321,0.9808951226133368
316,316,0.515,0.0,0.0025,0.06,0.455,0.02,0.025,7.975,0.6169930049904405,0.9832684224348214
317,317,0.5125,0.0025,0.0025,0.0625,0.45,0.02,0.025,7.975,0.6278555176812021,0.9951667497301522
318,318,0.51,0.0,0.0025,0.0625,0.4475,0.0225,0.0275,8.9725,0.6212979400989058,0.9794729414064576
319,319,0.505,0.0,0.0025,0.06,0.445,0.0175,0.025,6.975,0.4562396675531676,0.7105813623898335
320,320,0.505,0.0025,0.0025,0.0625,0.4425,0.02,0.0225,7.9775,0.5575499068762299,0.8683694132805038
321,321,0.5175,0.0,0.0025,0.0625,0.455,0.025,0.015,9.985,0.5501671623588227,0.8802788189315061
322,322,0.5375,0.0025,0.0025,0.065,0.4725,0.035,0.0175,13.9825,0.5766734315476643,0.9633267831052974
323,323,0.545,0.0025,0.0025,0.0675,0.4775,0.02,0.015,7.985,0.5672478067377377,0.9640299567756004
324,324,0.5475,0.0,0.0025,0.0675,0.48,0.0225,0.0225,8.9775,0.5496918934874331,0.9381799806236328
325,325,0.5475,0.0,0.0025,0.0675,0.48,0.0225,0.025,8.975,0.5219375120198436,0.8908105262511365
326,326,0.54,0.0025,0.0025,0.07,0.47,0.015,0.025,5.975,0.5407576046168455,0.9071181070563208
327,327,0.5375,0.0,0.0025,0.0675,0.47,0.0125,0.0175,4.9825,0.5713730213011246,0.951588986193149
328,328,0.5175,0.0025,0.0025,0.0675,0.45,0.0125,0.035,4.965,0.6111177200304571,0.9749514213916485
329,329,0.51,0.0025,0.0025,0.07,0.44,0.02,0.03,7.97,0.6317589466104916,0.9916705587974447
330,330,0.5225,0.0025,0.0025,0.0725,0.45,0.0275,0.0175,10.9825,0.6120835768959164,0.9872444178223236
331,331,0.515,0.0025,0.0025,0.075,0.44,0.0325,0.0425,12.9575,0.6174047331214397,0.9824951928045564
332,332,0.52,0.0,0.0025,0.0725,0.4475,0.0325,0.03,12.97,0.5913857293532845,0.9486383368818436
333,333,0.525,0.0,0.0025,0.0725,0.4525,0.0225,0.02,8.98,0.5809657646248506,0.9422391761680909
334,334,0.535,0.0025,0.0025,0.075,0.46,0.025,0.0175,9.9825,0.5561939675068353,0.9224683476775366
335,335,0.515,0.0,0.0025,0.075,0.44,0.0075,0.03,2.97,0.6263013895503413,0.9952055347122766
336,336,0.525,0.0,0.0025,0.075,0.45,0.03,0.0225,11.9775,0.6036268994081567,0.9789921317971446
337,337,0.53,0.0,0.0025,0.0725,0.4575,0.0175,0.015,6.985,0.6011095577820695,0.9858155802961568
338,338,0.52,0.0025,0.0025,0.065,0.455,0.02,0.0325,7.9675,0.5976880094622851,0.9573444954046375
339,339,0.5375,0.0025,0.0025,0.0675,0.47,0.0325,0.0175,12.9825,0.5958867053573539,0.992415120590966
340,340,0.5425,0.0,0.0025,0.0675,0.475,0.04,0.0375,15.9625,0.5841730175955904,0.9855777075980503
341,341,0.55,0.0025,0.0025,0.07,0.48,0.015,0.01,5.99,0.5429513724795447,0.9306466025827901
342,342,0.5625,0.0,0.0025,0.07,0.4925,0.025,0.015,9.985,0.5203536472016949,0.9186892681785119
343,343,0.5675,0.0,0.0025,0.0675,0.5,0.03,0.0275,11.9725,0.5557639903627181,0.9947132466528599
344,344,0.5675,0.0025,0.0025,0.07,0.4975,0.02,0.0225,7.9775,0.5369316411253998,0.961006875645038
345,345,0.5575,0.0,0.0025,0.0675,0.49,0.0275,0.04,10.96,0.5704014206848093,0.9966691444039554
346,346,0.565,0.0025,0.0025,0.0675,0.4975,0.0175,0.0125,6.9875,0.5029109090747338,0.8946781016650369
347,347,0.5625,0.0025,0.0025,0.0675,0.495,0.015,0.02,5.98,0.5011126979127245,0.8861240233143827
348,348,0.5425,0.0025,0.0025,0.07,0.4725,0.015,0.0375,5.9625,0.5592815456500381,0.9464701212172417
349,349,0.5425,0.0,0.0025,0.07,0.4725,0.0175,0.02,6.98,0.5450406164589544,0.9223702486529408
350,350,0.55,0.0,0.0025,0.065,0.485,0.0375,0.0325,14.9675,0.54134146646027,0.9307661466780152
351,351,0.555,0.0025,0.0025,0.065,0.49,0.03,0.0275,11.9725,0.5333380418871371,0.9278547356815365
352,352,0.5725,0.0025,0.0025,0.0675,0.505,0.035,0.02,13.98,0.5398306442370475,0.9812539114544052
353,353,0.55,0.0,0.0025,0.0625,0.4875,0.02,0.045,7.955,0.47834011465504217,0.8275626019034251
354,354,0.5575,0.0,0.0025,0.0625,0.495,0.02,0.015,7.985,0.5124889956862675,0.9025509729811169
355,355,0.5725,0.0,0.0025,0.06,0.5125,0.0375,0.025,14.975,0.532232194506528,0.9690115759971908
356,356,0.58,0.0025,0.0025,0.0625,0.5175,0.0175,0.0125,6.9875,0.5320069538171515,0.9852460742045074
357,357,0.5825,0.0025,0.0025,0.0625,0.52,0.025,0.025,9.975,0.5133373816177756,0.9566735601991769
358,358,0.5875,0.0,0.0025,0.0575,0.53,0.03,0.0275,11.9725,0.528607243893465,0.9977243243613519
359,359,0.5775,0.0025,0.0025,0.0575,0.52,0.02,0.0325,7.9675,0.5228777770639416,0.9622997842495765
360,360,0.58,0.0,0.0025,0.0575,0.5225,0.015,0.015,5.985,0.4951917543010365,0.9170664563742215
361,361,0.57,0.0025,0.0025,0.06,0.51,0.015,0.0275,5.9725,0.5251288685008858,0.9471530370613764
362,362,0.5675,0.0,0.0025,0.06,0.5075,0.0225,0.0275,8.9725,0.548673932060958,0.9835990196791002
363,363,0.58,0.0,0.0025,0.0575,0.5225,0.0325,0.0225,12.9775,0.5223839483723596,0.9658347310785608
364,364,0.585,0.0025,0.0025,0.0575,0.5275,0.0225,0.02,8.98,0.4969721031229743,0.9305099804899506
365,365,0.5775,0.0,0.0025,0.055,0.5225,0.0225,0.0325,8.9675,0.5432045148044349,0.9980741402727339
366,366,0.5625,0.0,0.0025,0.0575,0.505,0.0175,0.035,6.965,0.48347949517729427,0.8576622926015329
367,367,0.56,0.0,0.0025,0.055,0.505,0.0125,0.0175,4.9825,0.5558387971438536,0.9770262621448436
368,368,0.5575,0.0025,0.0025,0.0575,0.5,0.0225,0.0275,8.9725,0.5065000728110725,0.8850135639618274
369,369,0.5525,0.0,0.0025,0.0575,0.495,0.0225,0.03,8.97,0.5379517722345107,0.9289309483862156
370,370,0.555,0.0,0.0025,0.055,0.5,0.035,0.035,13.965,0.5716584629276626,0.9914153211940828
371,371,0.54,0.0025,0.0025,0.0575,0.4825,0.025,0.0425,9.9575,0.563431579934962,0.9437184862121909
372,372,0.51,0.0025,0.0025,0.06,0.45,0.0075,0.04,2.96,0.6341592803895325,0.9968724098531104
373,373,0.495,0.0,0.0025,0.06,0.435,0.015,0.0325,5.9675,0.6477599724267213,0.9850629598567145
374,374,0.505,0.0,0.0025,0.0575,0.4475,0.0325,0.025,12.975,0.6286724546652512,0.977744006860875
375,375,0.5025,0.0,0.0025,0.0575,0.445,0.0225,0.0275,8.9725,0.45706031507008515,0.7060810076278727
376,376,0.485,0.0025,0.0025,0.0575,0.4275,0.015,0.035,5.965,0.6359934254231099,0.9474376212242943
377,377,0.47,0.0025,0.0025,0.06,0.41,0.0125,0.03,4.97,0.5621561267557581,0.8147358110901806
378,378,0.4775,0.0,0.0025,0.0625,0.415,0.02,0.015,7.985,0.671484344294893,0.9865630768937099
379,379,0.4725,0.0,0.0025,0.06,0.4125,0.0175,0.025,6.975,0.6594690887351891,0.9605446719232469
380,380,0.485,0.0025,0.0025,0.0625,0.4225,0.03,0.02,11.98,0.6687319257681604,0.9989599770525
381,381,0.4875,0.0025,0.0025,0.065,0.4225,0.025,0.025,9.975,0.6477983436548338,0.972663171929543
382,382,0.4975,0.0,0.0025,0.0625,0.435,0.0325,0.025,12.975,0.6486151133930281,0.9943205384589734
383,383,0.5,0.0,0.0025,0.0625,0.4375,0.025,0.025,9.975,0.6387503590737528,0.9843573748603602
384,384,0.5,0.0025,0.0025,0.0625,0.4375,0.025,0.0275,9.9725,0.600916883109942,0.9260534372538387
385,385,0.495,0.0025,0.0025,0.065,0.43,0.0225,0.03,8.97,0.633414386818769,0.9659537503455611
386,386,0.505,0.0,0.0025,0.06,0.445,0.03,0.0225,11.9775,0.5281836114312968,0.8238080372094986
387,387,0.5025,0.0,0.0025,0.0575,0.445,0.0175,0.0225,6.9775,0.5718089885535526,0.8871233817321946
388,388,0.5,0.0025,0.0025,0.06,0.44,0.02,0.025,7.975,0.6259685676855028,0.9646597724430475
389,389,0.4875,0.0,0.0025,0.06,0.4275,0.015,0.03,5.97,0.6556552054219135,0.9844601766033487
390,390,0.5025,0.0025,0.0025,0.0625,0.44,0.03,0.0175,11.9825,0.5989975698631089,0.9293046462430015
391,391,0.505,0.0,0.0025,0.0625,0.4425,0.0275,0.0275,10.9725,0.5608381344213076,0.8722445538693916
392,392,0.5075,0.0,0.0025,0.0625,0.445,0.0275,0.0275,10.9725,0.5605090758042283,0.8789082461666525
393,393,0.5225,0.0,0.0025,0.0625,0.46,0.0425,0.03,16.97,0.5909566812030352,0.9559794285896803
394,394,0.5175,0.0025,0.0025,0.0625,0.455,0.03,0.0375,11.9625,0.6085001708049543,0.9707754938177608
395,395,0.5025,0.0,0.0025,0.0575,0.445,0.0225,0.04,8.96,0.6445168516399791,0.9985037228471733
396,396,0.5,0.0025,0.0025,0.06,0.44,0.0275,0.0325,10.9675,0.6272079094671558,0.9665696816985379
397,397,0.4975,0.0,0.0025,0.0575,0.44,0.03,0.035,11.965,0.6005477599054498,0.9219326923910245
398,398,0.505,0.0025,0.0025,0.0525,0.4525,0.0325,0.0275,12.9725,0.5826936810566359,0.9075301846543632
399,399,0.5075,0.0,0.0025,0.0525,0.455,0.025,0.025,9.975,0.5886087665825902,0.922970066047802
400,400,0.5,0.0025,0.0025,0.05,0.45,0.02,0.03,7.97,0.6120429369929826,0.9458750059416875
401,401,0.5075,0.0,0.0025,0.05,0.4575,0.0225,0.0175,8.9825,0.591395271166849,0.9300059304633431
402,402,0.5225,0.0,0.0025,0.05,0.4725,0.0325,0.02,12.98,0.5678920507754688,0.9213801469605956
403,403,0.525,0.0,0.0025,0.0475,0.4775,0.03,0.03,11.97,0.6103479817908737,0.9957695829302711
404,404,0.4975,0.0,0.0025,0.0425,0.455,0.01,0.04,3.96,0.5881614218179999,0.9067485164965191
405,405,0.5,0.0025,0.0025,0.045,0.455,0.0225,0.0225,8.9775,0.6126235038110195,0.9467722365267803
406,406,0.5175,0.0,0.0025,0.045,0.4725,0.04,0.025,15.975,0.6136232658523677,0.9832446727476472
407,407,0.5325,0.0,0.0025,0.0475,0.485,0.0325,0.02,12.98,0.428446050081989,0.7108525372119558
408,408,0.5325,0.0,0.0025,0.0475,0.485,0.0175,0.02,6.98,0.5733470311552085,0.9512637395574755
409,409,0.545,0.0,0.0025,0.0475,0.4975,0.035,0.025,13.975,0.5698605761202825,0.9699584760407562
410,410,0.5475,0.0,0.0025,0.05,0.4975,0.0225,0.0225,8.9775,0.5432041313360705,0.9314078439726241
411,411,0.5375,0.0,0.0025,0.05,0.4875,0.0225,0.035,8.965,0.5857365564539913,0.9814344897671975
412,412,0.5475,0.0,0.0025,0.05,0.4975,0.0275,0.02,10.98,0.5807833451257581,0.9927745967919182
413,413,0.575,0.0,0.0025,0.05,0.525,0.035,0.01,13.99,0.5287653846451246,0.9623911938276521
414,414,0.555,0.0025,0.0025,0.0525,0.5025,0.0125,0.035,4.965,0.5514821595396178,0.9564239800329198
415,415,0.5625,0.0,0.0025,0.0525,0.51,0.0225,0.0175,8.9825,0.5486821062168741,0.9687034295497924
416,416,0.57,0.0,0.0025,0.0525,0.5175,0.0225,0.0175,8.9825,0.5285948817146315,0.9503379572991894
417,417,0.56,0.0,0.0025,0.0525,0.5075,0.0225,0.035,8.965,0.5690842320415043,0.9987303384314596
418,418,0.545,0.0,0.0025,0.0525,0.4925,0.0075,0.025,2.975,0.5751567499473529,0.9774710985304792
419,419,0.54,0.0,0.0025,0.0525,0.4875,0.0225,0.03,8.97,0.5767742904084271,0.9704829564885721
420,420,0.53,0.0,0.0025,0.045,0.485,0.015,0.0275,5.9725,0.5718581679591292,0.94064751163934
421,421,0.5375,0.0025,0.0025,0.0475,0.49,0.035,0.03,13.97,0.5934064961266614,0.9912791880377001
422,422,0.54,0.0025,0.0025,0.0475,0.4925,0.02,0.02,7.98,0.5338572159311445,0.8969052502074506
423,423,0.5375,0.0,0.0025,0.0425,0.495,0.0275,0.0325,10.9675,0.5336083835806205,0.8900392657602578
424,424,0.535,0.0,0.0025,0.0425,0.4925,0.0175,0.0225,6.9775,0.5555284663479512,0.9199785844741033
425,425,0.5325,0.0,0.0025,0.0425,0.49,0.0225,0.0275,8.9725,0.5755997730878077,0.9478659413764716
426,426,0.53,0.0025,0.0025,0.0425,0.4875,0.015,0.02,5.98,0.6003919336948831,0.9875826036619393
427,427,0.53,0.0,0.0025,0.04,0.49,0.0275,0.03,10.97,0.5951595375567335,0.9789758534517831
428,428,0.535,0.0025,0.0025,0.0425,0.4925,0.0275,0.025,10.975,0.5571020530043473,0.92536715062063
429,429,0.5525,0.0025,0.0025,0.045,0.5075,0.03,0.015,11.985,0.5688634296577305,0.9823089586994219
430,430,0.53,0.0,0.0025,0.045,0.485,0.015,0.04,5.96,0.6070360946313132,0.9955350603602252
431,431,0.5275,0.0,0.0025,0.0475,0.48,0.025,0.03,9.97,0.6020338508378208,0.980383533336895
432,432,0.515,0.0025,0.0025,0.05,0.465,0.015,0.03,5.97,0.6005049409222015,0.9528295627925779
433,433,0.52,0.0025,0.0025,0.0525,0.4675,0.025,0.0225,9.9775,0.56984960240477,0.914092363522533
434,434,0.5275,0.0025,0.0025,0.055,0.4725,0.025,0.02,9.98,0.5251769922796421,0.8564965632219154
435,435,0.54,0.0,0.0025,0.0575,0.4825,0.035,0.025,13.975,0.5379502164579226,0.9037816837406496
436,436,0.5275,0.0,0.0025,0.0575,0.47,0.015,0.03,5.97,0.5722422741725629,0.9332540236227942
437,437,0.5225,0.0,0.0025,0.055,0.4675,0.02,0.0275,7.9725,0.6137695240820925,0.9914221008209366
438,438,0.5325,0.0,0.0025,0.055,0.4775,0.0225,0.015,8.985,0.585445360325926,0.9684249598528007
439,439,0.53,0.0,0.0025,0.055,0.475,0.02,0.025,7.975,0.5097975366042886,0.8373131057041416
440,440,0.535,0.0,0.0025,0.055,0.48,0.0325,0.03,12.97,0.5786625063213026,0.9626293561433573
441,441,0.515,0.0,0.0025,0.055,0.46,0.01,0.0325,3.9675,0.5996656750652162,0.9570457766429228
442,442,0.5175,0.0,0.0025,0.055,0.4625,0.0225,0.0225,8.9775,0.5943471998433095,0.953749890711095
443,443,0.53,0.0,0.0025,0.055,0.475,0.0325,0.0225,12.9775,0.4351077389916974,0.7167771084986618
444,444,0.515,0.0025,0.0025,0.0575,0.4575,0.0175,0.035,6.965,0.5915710489600217,0.944127031999689
445,445,0.5275,0.0025,0.0025,0.06,0.4675,0.0175,0.0075,6.9925,0.483427975453604,0.7919323784959844
446,446,0.5375,0.0,0.0025,0.06,0.4775,0.04,0.0325,15.9675,0.5526131574769251,0.9231343532945593
447,447,0.54,0.0,0.0025,0.06,0.48,0.025,0.025,9.975,0.5928482891632352,0.9990482844933252
448,448,0.5125,0.0,0.0025,0.0575,0.455,0.015,0.045,5.955,0.6305850083087039,0.9994930608633595
449,449,0.52,0.0,0.0025,0.0575,0.4625,0.025,0.02,9.98,0.6091467147905713,0.9799974002975821
450,450,0.515,0.0,0.0025,0.0525,0.4625,0.0225,0.03,8.97,0.6116951610842367,0.9734093747364596
451,451,0.52,0.0025,0.0025,0.055,0.465,0.0175,0.015,6.985,0.5818726416736177,0.9347472778098557
452,452,0.5275,0.0,0.0025,0.055,0.4725,0.025,0.02,9.98,0.588620206367038,0.9613914405121322
453,453,0.5375,0.0,0.0025,0.05,0.4875,0.035,0.0275,13.9725,0.5980553870992306,0.9990451105522735
454,454,0.545,0.0,0.0025,0.05,0.495,0.02,0.015,7.985,0.5816702074401159,0.9885406312296354
455,455,0.5475,0.0,0.0025,0.045,0.5025,0.02,0.02,7.98,0.5557972621245093,0.9500640943555871
456,456,0.5475,0.0025,0.0025,0.0475,0.5,0.025,0.0275,9.9725,0.5215626736787431,0.8929209353681952
457,457,0.56,0.0025,0.0025,0.05,0.51,0.025,0.015,9.985,0.5532271747204538,0.9755135089421153
458,458,0.56,0.0,0.0025,0.0475,0.5125,0.035,0.0375,13.9625,0.5203906297737483,0.9161632797052264
459,459,0.555,0.0,0.0025,0.0475,0.5075,0.0225,0.03,8.97,0.5194117388836854,0.9036269754667063
460,460,0.5525,0.0025,0.0025,0.05,0.5025,0.02,0.025,7.975,0.5446794811460657,0.9420137043111462
461,461,0.5475,0.0,0.0025,0.0475,0.5,0.01,0.0175,3.9825,0.5675340399879807,0.9701266099370575
462,462,0.57,0.0025,0.0025,0.05,0.52,0.0375,0.0175,14.9825,0.4788075657748744,0.8622148948235373
463,463,0.565,0.0,0.0025,0.05,0.515,0.02,0.0275,7.9725,0.5091107612109105,0.9057076336153456
464,464,0.555,0.0,0.0025,0.05,0.505,0.0125,0.025,4.975,0.4892483568060558,0.8511513695529193
465,465,0.545,0.0025,0.0025,0.0525,0.4925,0.0325,0.045,12.955,0.5196405081769829,0.8831219983338209
466,466,0.5675,0.0025,0.0025,0.055,0.5125,0.035,0.015,13.985,0.5364525540944836,0.9601493997663993
467,467,0.5625,0.0,0.0025,0.055,0.5075,0.0175,0.025,6.975,0.49503360507221655,0.8753742853245648
468,468,0.555,0.0025,0.0025,0.0575,0.4975,0.015,0.025,5.975,0.5728186162958833,0.9949818595387914
469,469,0.555,0.0025,0.0025,0.06,0.495,0.02,0.0225,7.9775,0.5667674099549131,0.9844709571932548
470,470,0.555,0.0,0.0025,0.06,0.495,0.0325,0.035,12.965,0.5308859108957401,0.9250353887650125
471,471,0.54,0.0025,0.0025,0.0625,0.4775,0.0175,0.035,6.965,0.5579529323705216,0.9373871879560913
472,472,0.545,0.0,0.0025,0.06,0.485,0.02,0.0175,7.9825,0.5389432543526732,0.9159267537517727
473,473,0.53,0.0,0.0025,0.06,0.47,0.0075,0.025,2.975,0.6010445318239885,0.987181042419737
474,474,0.5325,0.0,0.0025,0.0575,0.475,0.025,0.025,9.975,0.5996321263901241,0.9918922537920909
475,475,0.525,0.0,0.0025,0.0575,0.4675,0.0225,0.0325,8.9675,0.5612697407543982,0.9116422935629155
476,476,0.5075,0.0025,0.0025,0.06,0.4475,0.0175,0.0375,6.9625,0.6049724188073408,0.9459118190040385
